channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.469615,0.549175,0.479148,0.0162,0.0,20,False,0,64,64,2
ucc,scatter,64,64,0.455972,0.493599,0.462165,0.1339,0.0,20,False,0,64,64,2
ucc,scatter,512,512,0.469838,1.027775,0.497456,1.0393,0.0,20,False,0,64,64,2
ucc,scatter,4096,4096,0.573368,0.662455,0.583425,6.8128,0.0,20,False,0,64,64,2
ucc,scatter,32768,32768,1.167456,1.690488,1.212676,26.7676,0.0,20,False,0,64,64,2
ucc,scatter,262144,262144,28.075077,29.482875,28.068821,8.9047,0.0,20,False,0,64,64,2
ucc,scatter,1048576,1048576,128.304994,131.547875,128.151682,7.7939,0.0,20,False,0,64,64,2
ucc,scatterv,8,4,0.471117,0.505173,0.473224,0.0081,0.0,20,False,0,64,64,2
ucc,scatterv,64,4,0.467354,1.085447,0.49877,0.0082,0.0,20,False,0,64,64,2
ucc,scatterv,512,8,0.464419,0.484491,0.464008,0.0164,0.0,20,False,0,64,64,2
ucc,scatterv,4096,64,0.503665,0.602295,0.509948,0.1212,0.0,20,False,0,64,64,2
ucc,scatterv,32768,512,0.826967,1.28239,0.884862,0.5904,0.0,20,False,0,64,64,2
ucc,scatterv,262144,4096,5.25878,6.04093,5.35557,0.7428,0.0,20,False,0,64,64,2
ucc,scatterv,1048576,16384,36.384495,45.745575,37.062852,0.4294,0.0,20,False,0,64,64,2
ucc,gather,8,8,0.397003,1.80454,0.670222,0.0192,0.0,20,False,0,64,64,2
ucc,gather,64,64,0.310638,0.739174,0.339366,0.1965,0.0,20,False,0,64,64,2
ucc,gather,512,512,0.29184,2.748141,0.482774,1.6731,0.0,20,False,0,64,64,2
ucc,gather,4096,4096,0.351585,5.112616,0.608071,11.1104,0.0,20,False,0,64,64,2
ucc,gather,32768,32768,1.049868,21.522544,2.10793,29.7656,0.0,20,False,0,64,64,2
ucc,gather,262144,262144,11.669803,12.924128,11.866292,21.4228,0.0,20,False,0,64,64,2
ucc,gather,1048576,1048576,33.199259,35.682786,33.45852,30.1212,0.0,20,False,0,64,64,2
ucc,allgather,8,8,0.666277,2.126738,0.844703,0.0115,0.0,20,False,0,64,64,2
ucc,allgather,64,64,2.973195,3.571675,2.981539,0.0205,0.0,20,False,0,64,64,2
ucc,allgather,512,512,3.493625,4.137234,3.442466,0.1398,0.0,20,False,0,64,64,2
ucc,allgather,4096,4096,3.877316,4.142487,3.800609,1.0075,0.0,20,False,0,64,64,2
ucc,allgather,32768,32768,4.682098,6.064175,4.763318,6.6744,0.0,20,False,0,64,64,2
ucc,allgather,262144,262144,17.082593,32.92635,19.036498,14.6348,0.0,20,False,0,64,64,2
ucc,allgather,1048576,1048576,65.375705,77.192733,66.270489,15.2962,0.0,20,False,0,64,64,2
ucc,reduce,8,8,0.193012,0.303029,0.188912,0.0395,0.0,20,False,0,64,64,2
ucc,broadcast,8,8,0.154191,0.233077,0.158579,0.0495,0.0,20,False,0,64,64,2
ucc,broadcast,64,64,0.139608,0.169051,0.140535,0.4372,0.0,20,False,0,64,64,2
ucc,broadcast,512,512,0.141263,0.177665,0.146716,3.4565,0.0,20,False,0,64,64,2
ucc,broadcast,4096,4096,0.149689,0.241313,0.154294,26.0959,0.0,20,False,0,64,64,2
ucc,broadcast,32768,32768,0.18091,0.211672,0.1798,172.7383,0.0,20,False,0,64,64,2
ucc,broadcast,262144,262144,0.233205,0.262169,0.235598,1072.0182,0.0,20,False,0,64,64,2
ucc,broadcast,1048576,1048576,0.482885,0.535293,0.48674,2070.8843,0.0,20,False,0,64,64,2
ucc,allreduce,8,8,0.384695,1.238232,0.466136,0.0198,0.0,20,False,0,64,64,2
ucc,barrier,0,0,0.207912,1.286922,0.243104,0.0,0.207912,20,False,0,64,64,2
