channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.470841,0.530539,0.476943,0.0162,0.0,20,False,0,64,64,4
ucc,scatter,64,64,0.46346,1.583095,0.521694,0.1317,0.0,20,False,0,64,64,4
ucc,scatter,512,512,0.464025,0.493409,0.462968,1.0523,0.0,20,False,0,64,64,4
ucc,scatter,4096,4096,0.570063,0.63733,0.576659,6.8523,0.0,20,False,0,64,64,4
ucc,scatter,32768,32768,1.165055,1.820098,1.214447,26.8228,0.0,20,False,0,64,64,4
ucc,scatter,262144,262144,28.373392,35.125272,29.122193,8.8111,0.0,20,False,0,64,64,4
ucc,scatter,1048576,1048576,126.203386,129.935555,126.262551,7.9237,0.0,20,False,0,64,64,4
ucc,scatterv,8,4,0.472794,0.517896,0.478201,0.0081,0.0,20,False,0,64,64,4
ucc,scatterv,64,4,0.461818,0.567698,0.468242,0.0083,0.0,20,False,0,64,64,4
ucc,scatterv,512,8,0.461697,0.476755,0.460853,0.0165,0.0,20,False,0,64,64,4
ucc,scatterv,4096,64,0.494139,0.540584,0.496306,0.1235,0.0,20,False,0,64,64,4
ucc,scatterv,32768,512,0.813552,0.904203,0.82609,0.6002,0.0,20,False,0,64,64,4
ucc,scatterv,262144,4096,5.17272,17.865592,5.866085,0.7552,0.0,20,False,0,64,64,4
ucc,scatterv,1048576,16384,35.644936,39.600928,36.074268,0.4384,0.0,20,False,0,64,64,4
ucc,gather,8,8,0.315959,0.823875,0.373759,0.0241,0.0,20,False,0,64,64,4
ucc,gather,64,64,0.316542,0.517574,0.325932,0.1928,0.0,20,False,0,64,64,4
ucc,gather,512,512,0.316578,2.225988,0.434464,1.5424,0.0,20,False,0,64,64,4
ucc,gather,4096,4096,0.354857,5.231664,0.700202,11.008,0.0,20,False,0,64,64,4
ucc,gather,32768,32768,1.044818,19.715282,2.002971,29.9095,0.0,20,False,0,64,64,4
ucc,gather,262144,262144,10.773305,11.971013,10.976799,23.2055,0.0,20,False,0,64,64,4
ucc,gather,1048576,1048576,33.083121,34.391255,33.128949,30.2269,0.0,20,False,0,64,64,4
ucc,allgather,8,8,0.568674,0.964193,0.595335,0.0134,0.0,20,False,0,64,64,4
ucc,allgather,64,64,3.357782,5.480247,3.468018,0.0182,0.0,20,False,0,64,64,4
ucc,allgather,512,512,3.272979,4.258173,3.301609,0.1492,0.0,20,False,0,64,64,4
ucc,allgather,4096,4096,3.30841,3.596019,3.31243,1.1807,0.0,20,False,0,64,64,4
ucc,allgather,32768,32768,5.29446,6.281821,5.355968,5.9024,0.0,20,False,0,64,64,4
ucc,allgather,262144,262144,16.262266,17.966712,16.429143,15.373,0.0,20,False,0,64,64,4
ucc,allgather,1048576,1048576,63.014305,68.991918,63.856338,15.8694,0.0,20,False,0,64,64,4
ucc,reduce,8,8,0.154892,1.258946,0.239613,0.0493,0.0,20,False,0,64,64,4
ucc,broadcast,8,8,0.111198,0.162389,0.119439,0.0686,0.0,20,False,0,64,64,4
ucc,broadcast,64,64,0.125572,0.163354,0.126214,0.4861,0.0,20,False,0,64,64,4
ucc,broadcast,512,512,0.129709,0.156876,0.132972,3.7644,0.0,20,False,0,64,64,4
ucc,broadcast,4096,4096,0.157245,0.171021,0.158697,24.8418,0.0,20,False,0,64,64,4
ucc,broadcast,32768,32768,0.180253,0.19187,0.17843,173.3674,0.0,20,False,0,64,64,4
ucc,broadcast,262144,262144,0.220898,0.26877,0.218377,1131.7441,0.0,20,False,0,64,64,4
ucc,broadcast,1048576,1048576,0.401928,0.447394,0.407402,2488.0078,0.0,20,False,0,64,64,4
ucc,allreduce,8,8,0.379394,0.807346,0.415215,0.0201,0.0,20,False,0,64,64,4
ucc,barrier,0,0,0.165093,0.258991,0.174438,0.0,0.165093,20,False,0,64,64,4
