channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.505768,0.565332,0.500659,0.0151,0.0,20,False,0,64,64,1
ucc,scatter,64,64,0.52301,1.497203,0.561793,0.1167,0.0,20,False,0,64,64,1
ucc,scatter,512,512,0.515542,1.186262,0.55142,0.9471,0.0,20,False,0,64,64,1
ucc,scatter,4096,4096,0.650675,1.950833,0.722372,6.0034,0.0,20,False,0,64,64,1
ucc,scatter,32768,32768,1.222005,1.414111,1.240714,25.5727,0.0,20,False,0,64,64,1
ucc,scatter,262144,262144,15.992203,16.642874,16.001062,15.6326,0.0,20,False,0,64,64,1
ucc,scatter,1048576,1048576,113.250144,118.731532,112.524631,8.83,0.0,20,False,0,64,64,1
ucc,scatterv,8,4,0.513451,0.659538,0.516832,0.0074,0.0,20,False,0,64,64,1
ucc,scatterv,64,4,0.510554,0.696118,0.515073,0.0075,0.0,20,False,0,64,64,1
ucc,scatterv,512,8,0.510361,1.772007,0.566486,0.0149,0.0,20,False,0,64,64,1
ucc,scatterv,4096,64,0.554004,0.939438,0.572715,0.1102,0.0,20,False,0,64,64,1
ucc,scatterv,32768,512,0.921668,1.25069,0.968567,0.5298,0.0,20,False,0,64,64,1
ucc,scatterv,262144,4096,5.734059,5.913758,5.760936,0.6812,0.0,20,False,0,64,64,1
ucc,scatterv,1048576,16384,27.441508,47.874514,29.192923,0.5694,0.0,20,False,0,64,64,1
ucc,gather,8,8,0.33346,1.276614,0.450366,0.0229,0.0,20,False,0,64,64,1
ucc,gather,64,64,0.343041,0.961478,0.420577,0.1779,0.0,20,False,0,64,64,1
ucc,gather,512,512,0.31471,2.732471,0.444414,1.5515,0.0,20,False,0,64,64,1
ucc,gather,4096,4096,0.38669,7.660719,0.773745,10.1018,0.0,20,False,0,64,64,1
ucc,gather,32768,32768,1.137829,23.934241,2.31385,27.4646,0.0,20,False,0,64,64,1
ucc,gather,262144,262144,12.640761,15.02199,12.845676,19.7773,0.0,20,False,0,64,64,1
ucc,gather,1048576,1048576,37.241814,40.592936,37.375785,26.8515,0.0,20,False,0,64,64,1
ucc,allgather,8,8,0.74019,1.018104,0.775883,0.0103,0.0,20,False,0,64,64,1
ucc,allgather,64,64,2.99037,3.589829,3.008249,0.0204,0.0,20,False,0,64,64,1
ucc,allgather,512,512,3.213754,4.018911,3.196458,0.1519,0.0,20,False,0,64,64,1
ucc,allgather,4096,4096,3.574192,4.721657,3.646296,1.0929,0.0,20,False,0,64,64,1
ucc,allgather,32768,32768,4.977413,6.150149,5.016441,6.2784,0.0,20,False,0,64,64,1
ucc,allgather,262144,262144,17.373445,18.568688,17.485073,14.3898,0.0,20,False,0,64,64,1
ucc,allgather,1048576,1048576,65.070816,72.433493,65.704242,15.3679,0.0,20,False,0,64,64,1
ucc,reduce,8,8,0.137942,2.439698,0.318306,0.0553,0.0,20,False,0,64,64,1
ucc,broadcast,8,8,0.132595,0.18974,0.137498,0.0575,0.0,20,False,0,64,64,1
ucc,broadcast,64,64,0.120605,0.436697,0.139793,0.5061,0.0,20,False,0,64,64,1
ucc,broadcast,512,512,0.144754,0.214428,0.1503,3.3732,0.0,20,False,0,64,64,1
ucc,broadcast,4096,4096,0.170123,0.192235,0.171516,22.9614,0.0,20,False,0,64,64,1
ucc,broadcast,32768,32768,0.205947,0.234566,0.20442,151.7381,0.0,20,False,0,64,64,1
ucc,broadcast,262144,262144,0.234647,0.278615,0.238156,1065.4325,0.0,20,False,0,64,64,1
ucc,broadcast,1048576,1048576,0.473124,0.641583,0.502767,2113.6086,0.0,20,False,0,64,64,1
ucc,allreduce,8,8,0.393484,1.341482,0.441557,0.0194,0.0,20,False,0,64,64,1
ucc,barrier,0,0,0.18648,1.374646,0.242784,0.0,0.18648,20,False,0,64,64,1
