channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.254791,0.344616,0.261188,0.0299,0.0,20,False,0,32,32,2
ucc,scatter,64,64,0.250677,0.26227,0.250277,0.2435,0.0,20,False,0,32,32,2
ucc,scatter,512,512,0.27538,0.29441,0.270195,1.7731,0.0,20,False,0,32,32,2
ucc,scatter,4096,4096,0.312545,0.369003,0.317077,12.4982,0.0,20,False,0,32,32,2
ucc,scatter,32768,32768,0.654974,0.705833,0.656929,47.7118,0.0,20,False,0,32,32,2
ucc,scatter,262144,262144,6.322904,8.072679,6.388092,39.5388,0.0,20,False,0,32,32,2
ucc,scatter,1048576,1048576,64.289059,66.53322,63.357107,15.5547,0.0,20,False,0,32,32,2
ucc,scatterv,8,4,0.249996,0.296981,0.253526,0.0153,0.0,20,False,0,32,32,2
ucc,scatterv,64,4,0.248505,0.256774,0.247951,0.0154,0.0,20,False,0,32,32,2
ucc,scatterv,512,16,0.251554,0.257579,0.250349,0.0607,0.0,20,False,0,32,32,2
ucc,scatterv,4096,128,0.272216,0.298857,0.273028,0.4484,0.0,20,False,0,32,32,2
ucc,scatterv,32768,1024,0.463348,0.601265,0.477524,2.1076,0.0,20,False,0,32,32,2
ucc,scatterv,262144,8192,1.922615,2.509562,1.933595,4.0635,0.0,20,False,0,32,32,2
ucc,scatterv,1048576,32768,16.132276,21.380421,17.095985,1.9371,0.0,20,False,0,32,32,2
ucc,gather,8,8,0.218311,0.859076,0.305148,0.0349,0.0,20,False,0,32,32,2
ucc,gather,64,64,0.219356,0.397938,0.237703,0.2782,0.0,20,False,0,32,32,2
ucc,gather,512,512,0.246106,1.700878,0.37692,1.984,0.0,20,False,0,32,32,2
ucc,gather,4096,4096,0.282401,2.55797,0.399449,13.8323,0.0,20,False,0,32,32,2
ucc,gather,32768,32768,0.540989,16.483971,1.346099,57.7646,0.0,20,False,0,32,32,2
ucc,gather,262144,262144,6.700867,7.414554,6.781741,37.3086,0.0,20,False,0,32,32,2
ucc,gather,1048576,1048576,17.164139,18.505767,16.697092,58.261,0.0,20,False,0,32,32,2
ucc,allgather,8,8,0.59671,0.974097,0.61188,0.0128,0.0,20,False,0,32,32,2
ucc,allgather,64,64,0.515334,2.620343,0.636154,0.1184,0.0,20,False,0,32,32,2
ucc,allgather,512,512,1.795955,2.71712,1.860857,0.2719,0.0,20,False,0,32,32,2
ucc,allgather,4096,4096,1.608823,1.871241,1.63287,2.428,0.0,20,False,0,32,32,2
ucc,allgather,32768,32768,2.321769,3.220741,2.414167,13.4596,0.0,20,False,0,32,32,2
ucc,allgather,262144,262144,8.511815,9.211168,8.602273,29.3709,0.0,20,False,0,32,32,2
ucc,allgather,1048576,1048576,30.101841,33.911455,30.576365,33.2206,0.0,20,False,0,32,32,2
ucc,reduce,8,8,0.145104,0.268964,0.161095,0.0526,0.0,20,False,0,32,32,2
ucc,broadcast,8,8,0.119396,0.139251,0.122421,0.0639,0.0,20,False,0,32,32,2
ucc,broadcast,64,64,0.119755,0.144734,0.121176,0.5097,0.0,20,False,0,32,32,2
ucc,broadcast,512,512,0.125014,0.156208,0.127726,3.9058,0.0,20,False,0,32,32,2
ucc,broadcast,4096,4096,0.125988,0.160048,0.128728,31.0051,0.0,20,False,0,32,32,2
ucc,broadcast,32768,32768,0.149274,0.197242,0.153491,209.3466,0.0,20,False,0,32,32,2
ucc,broadcast,262144,262144,0.2018,0.250935,0.200118,1238.8534,0.0,20,False,0,32,32,2
ucc,broadcast,1048576,1048576,0.419018,0.514979,0.425536,2386.5323,0.0,20,False,0,32,32,2
ucc,allreduce,8,8,0.33809,1.67862,0.404107,0.0226,0.0,20,False,0,32,32,2
ucc,barrier,0,0,0.157052,0.215671,0.145806,0.0,0.157052,20,False,0,32,32,2
