channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.244503,0.296868,0.249498,0.0312,0.0,20,False,0,32,32,3
ucc,scatter,64,64,0.241984,0.281579,0.244746,0.2522,0.0,20,False,0,32,32,3
ucc,scatter,512,512,0.280624,0.311303,0.275793,1.74,0.0,20,False,0,32,32,3
ucc,scatter,4096,4096,0.3077,0.345556,0.308944,12.695,0.0,20,False,0,32,32,3
ucc,scatter,32768,32768,0.622046,0.753631,0.634067,50.2374,0.0,20,False,0,32,32,3
ucc,scatter,262144,262144,6.081911,6.978991,6.153425,41.1055,0.0,20,False,0,32,32,3
ucc,scatter,1048576,1048576,59.762844,70.493491,60.183661,16.7328,0.0,20,False,0,32,32,3
ucc,scatterv,8,4,0.24387,0.262015,0.244388,0.0156,0.0,20,False,0,32,32,3
ucc,scatterv,64,4,0.240045,0.289418,0.245438,0.0159,0.0,20,False,0,32,32,3
ucc,scatterv,512,16,0.267517,0.284536,0.26573,0.057,0.0,20,False,0,32,32,3
ucc,scatterv,4096,128,0.272331,0.359771,0.277116,0.4482,0.0,20,False,0,32,32,3
ucc,scatterv,32768,1024,0.429015,0.626832,0.448553,2.2763,0.0,20,False,0,32,32,3
ucc,scatterv,262144,8192,1.611327,1.659793,1.606525,4.8485,0.0,20,False,0,32,32,3
ucc,scatterv,1048576,32768,17.036139,18.72481,17.240421,1.8343,0.0,20,False,0,32,32,3
ucc,gather,8,8,0.222324,0.445273,0.238791,0.0343,0.0,20,False,0,32,32,3
ucc,gather,64,64,0.225665,0.323624,0.230046,0.2705,0.0,20,False,0,32,32,3
ucc,gather,512,512,0.208946,1.438715,0.295325,2.3369,0.0,20,False,0,32,32,3
ucc,gather,4096,4096,0.223218,1.927711,0.314432,17.4997,0.0,20,False,0,32,32,3
ucc,gather,32768,32768,0.548838,14.309933,1.236956,56.9385,0.0,20,False,0,32,32,3
ucc,gather,262144,262144,5.148419,5.843261,5.222549,48.5586,0.0,20,False,0,32,32,3
ucc,gather,1048576,1048576,15.474828,15.974598,15.475727,64.6211,0.0,20,False,0,32,32,3
ucc,allgather,8,8,0.459277,1.639775,0.564342,0.0166,0.0,20,False,0,32,32,3
ucc,allgather,64,64,0.459908,0.715159,0.484922,0.1327,0.0,20,False,0,32,32,3
ucc,allgather,512,512,1.649963,2.11446,1.67212,0.2959,0.0,20,False,0,32,32,3
ucc,allgather,4096,4096,1.786793,4.007245,2.080062,2.1862,0.0,20,False,0,32,32,3
ucc,allgather,32768,32768,2.452626,3.431545,2.524047,12.7414,0.0,20,False,0,32,32,3
ucc,allgather,262144,262144,8.697605,10.638522,8.761452,28.7435,0.0,20,False,0,32,32,3
ucc,allgather,1048576,1048576,31.342577,33.281806,31.333283,31.9055,0.0,20,False,0,32,32,3
ucc,reduce,8,8,0.175542,0.233245,0.176782,0.0435,0.0,20,False,0,32,32,3
ucc,broadcast,8,8,0.090522,0.133542,0.097766,0.0843,0.0,20,False,0,32,32,3
ucc,broadcast,64,64,0.117314,0.132492,0.116715,0.5203,0.0,20,False,0,32,32,3
ucc,broadcast,512,512,0.121501,0.14079,0.122034,4.0188,0.0,20,False,0,32,32,3
ucc,broadcast,4096,4096,0.124563,0.135275,0.124744,31.3598,0.0,20,False,0,32,32,3
ucc,broadcast,32768,32768,0.146941,0.179216,0.150145,212.6704,0.0,20,False,0,32,32,3
ucc,broadcast,262144,262144,0.163472,0.192869,0.166212,1529.3186,0.0,20,False,0,32,32,3
ucc,broadcast,1048576,1048576,0.35591,0.397254,0.358729,2809.6991,0.0,20,False,0,32,32,3
ucc,allreduce,8,8,0.301668,0.416044,0.303252,0.0253,0.0,20,False,0,32,32,3
ucc,barrier,0,0,0.152011,0.215735,0.149519,0.0,0.152011,20,False,0,32,32,3
