channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.246409,0.283259,0.249074,0.031,0.0,20,False,0,32,32,4
ucc,scatter,64,64,0.245759,0.251269,0.245281,0.2484,0.0,20,False,0,32,32,4
ucc,scatter,512,512,0.276136,0.322234,0.27633,1.7683,0.0,20,False,0,32,32,4
ucc,scatter,4096,4096,0.302494,0.378842,0.306606,12.9135,0.0,20,False,0,32,32,4
ucc,scatter,32768,32768,0.623299,1.230619,0.658007,50.1365,0.0,20,False,0,32,32,4
ucc,scatter,262144,262144,10.795462,12.214813,10.75628,23.1579,0.0,20,False,0,32,32,4
ucc,scatter,1048576,1048576,62.117019,75.884365,63.32078,16.0986,0.0,20,False,0,32,32,4
ucc,scatterv,8,4,0.248826,0.262873,0.248909,0.0153,0.0,20,False,0,32,32,4
ucc,scatterv,64,4,0.251107,0.381335,0.257715,0.0152,0.0,20,False,0,32,32,4
ucc,scatterv,512,16,0.254618,0.274826,0.255767,0.0599,0.0,20,False,0,32,32,4
ucc,scatterv,4096,128,0.273763,0.29136,0.273929,0.4459,0.0,20,False,0,32,32,4
ucc,scatterv,32768,1024,0.469457,0.678957,0.496366,2.0802,0.0,20,False,0,32,32,4
ucc,scatterv,262144,8192,1.930271,2.008284,1.895037,4.0474,0.0,20,False,0,32,32,4
ucc,scatterv,1048576,32768,20.31979,21.514632,20.416266,1.5379,0.0,20,False,0,32,32,4
ucc,gather,8,8,0.303445,0.618473,0.332302,0.0251,0.0,20,False,0,32,32,4
ucc,gather,64,64,0.295325,0.337772,0.277753,0.2067,0.0,20,False,0,32,32,4
ucc,gather,512,512,0.211896,0.590755,0.237809,2.3043,0.0,20,False,0,32,32,4
ucc,gather,4096,4096,0.23179,0.284239,0.239214,16.8525,0.0,20,False,0,32,32,4
ucc,gather,32768,32768,0.562174,16.347533,1.364583,55.5878,0.0,20,False,0,32,32,4
ucc,gather,262144,262144,5.669115,6.399139,5.760574,44.0986,0.0,20,False,0,32,32,4
ucc,gather,1048576,1048576,17.43162,18.299559,17.436544,57.367,0.0,20,False,0,32,32,4
ucc,allgather,8,8,0.649341,1.359606,0.782348,0.0117,0.0,20,False,0,32,32,4
ucc,allgather,64,64,0.585328,1.486537,0.704128,0.1043,0.0,20,False,0,32,32,4
ucc,allgather,512,512,1.659109,2.134227,1.70321,0.2943,0.0,20,False,0,32,32,4
ucc,allgather,4096,4096,1.942744,2.446458,1.931067,2.0107,0.0,20,False,0,32,32,4
ucc,allgather,32768,32768,2.655035,3.360022,2.729547,11.7701,0.0,20,False,0,32,32,4
ucc,allgather,262144,262144,9.219971,11.403437,9.501889,27.1151,0.0,20,False,0,32,32,4
ucc,allgather,1048576,1048576,29.381871,51.322886,30.966032,34.0346,0.0,20,False,0,32,32,4
ucc,reduce,8,8,0.15342,0.793465,0.219083,0.0497,0.0,20,False,0,32,32,4
ucc,broadcast,8,8,0.119261,0.149125,0.122614,0.064,0.0,20,False,0,32,32,4
ucc,broadcast,64,64,0.106552,0.161169,0.108159,0.5728,0.0,20,False,0,32,32,4
ucc,broadcast,512,512,0.115702,0.119167,0.113898,4.2202,0.0,20,False,0,32,32,4
ucc,broadcast,4096,4096,0.122618,0.141763,0.123237,31.8572,0.0,20,False,0,32,32,4
ucc,broadcast,32768,32768,0.13926,0.152061,0.137217,224.3996,0.0,20,False,0,32,32,4
ucc,broadcast,262144,262144,0.162965,0.189827,0.164964,1534.067,0.0,20,False,0,32,32,4
ucc,broadcast,1048576,1048576,0.356789,0.391085,0.358018,2802.7731,0.0,20,False,0,32,32,4
ucc,allreduce,8,8,0.317771,0.45832,0.314751,0.024,0.0,20,False,0,32,32,4
ucc,barrier,0,0,0.15824,0.295015,0.159192,0.0,0.15824,20,False,0,32,32,4
