scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,4,9100000,36400000,0,2835.7871770858765,36400000,19167.67978668213,11343.148708343506,6.190061569213867,21.43549919128418
w,4,9100000,36400000,1,1935.8144998550415,36400000,17643.7087059021,11343.148708343506,6.190061569213867,5.939483642578125
w,4,9100000,36400000,2,1965.59739112854,36400000,17946.070671081543,11343.148708343506,6.190061569213867,0.3974437713623047
w,4,9100000,36400000,3,1984.4198822975159,36400000,17671.61202430725,11343.148708343506,6.190061569213867,0.32329559326171875
w,4,9100000,36400000,4,1959.674894809723,36400000,17868.410110473633,11343.148708343506,6.190061569213867,0.3571510314941406
w,4,9100000,36400000,5,1949.546456336975,36400000,17806.39100074768,11343.148708343506,6.190061569213867,0.3325939178466797
w,4,9100000,36400000,6,1992.217242717743,36400000,17844.589710235596,11343.148708343506,6.190061569213867,0.44536590576171875
w,4,9100000,36400000,7,1953.607976436615,36400000,17857.673406600952,11343.148708343506,6.190061569213867,1.6527175903320312
w,4,9100000,36400000,8,1955.7916522026062,36400000,17683.38179588318,11343.148708343506,6.190061569213867,25.84099769592285
w,4,9100000,36400000,9,1966.4270877838135,36400000,17807.2190284729,11343.148708343506,6.190061569213867,0.31304359436035156
