scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,2,9100000,18200000,0,2827.6411294937134,36400000,16790.00997543335,5655.282258987427,26.68595314025879,22.45640754699707
w,2,9100000,18200000,1,1936.5414381027222,36400000,15282.902717590332,5655.282258987427,26.68595314025879,20.81441879272461
w,2,9100000,18200000,2,1924.2923259735107,36400000,15541.981935501099,5655.282258987427,26.68595314025879,18.474340438842773
w,2,9100000,18200000,3,1934.7635507583618,36400000,15383.057832717896,5655.282258987427,26.68595314025879,0.31185150146484375
w,2,9100000,18200000,4,1920.0522899627686,36400000,15735.984563827515,5655.282258987427,26.68595314025879,17.26222038269043
w,2,9100000,18200000,5,1935.2668523788452,36400000,15342.310190200806,5655.282258987427,26.68595314025879,8.107662200927734
w,2,9100000,18200000,6,1934.2352151870728,36400000,15530.11178970337,5655.282258987427,26.68595314025879,9.650707244873047
w,2,9100000,18200000,7,1931.0760498046875,36400000,15623.908758163452,5655.282258987427,26.68595314025879,9.634256362915039
w,2,9100000,18200000,8,1936.2009763717651,36400000,15395.797967910767,5655.282258987427,26.68595314025879,0.30231475830078125
w,2,9100000,18200000,9,1936.3287687301636,36400000,15708.317279815674,5655.282258987427,26.68595314025879,6.844997406005859
