scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,8,9100000,72800000,0,2976.303517818451,36400000,20564.13769721985,23810.428142547607,11.04879379272461,577.7168273925781
w,8,9100000,72800000,1,2045.4300045967102,36400000,19407.304763793945,23810.428142547607,11.04879379272461,812.4504089355469
w,8,9100000,72800000,2,2100.1879572868347,36400000,19251.637935638428,23810.428142547607,11.04879379272461,934.2429637908936
w,8,9100000,72800000,3,1969.0811932086945,36400000,19196.55966758728,23810.428142547607,11.04879379272461,435.3213310241699
w,8,9100000,72800000,4,2129.7585666179657,36400000,20035.468339920044,23810.428142547607,11.04879379272461,469.47216987609863
w,8,9100000,72800000,5,2237.8126680850983,36400000,20782.233953475952,23810.428142547607,11.04879379272461,1.6207695007324219
w,8,9100000,72800000,6,2011.896163225174,36400000,19234.956741333008,23810.428142547607,11.04879379272461,32.04059600830078
w,8,9100000,72800000,7,1999.357521533966,36400000,19162.39619255066,23810.428142547607,11.04879379272461,649.4276523590088
w,8,9100000,72800000,8,2035.410463809967,36400000,19197.83592224121,23810.428142547607,11.04879379272461,402.29296684265137
w,8,9100000,72800000,9,2062.585175037384,36400000,19348.54030609131,23810.428142547607,11.04879379272461,309.4193935394287
