scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,4,9100000,36400000,0,2831.322431564331,36400000,18358.327627182007,11325.289726257324,27.97842025756836,10.245800018310547
w,4,9100000,36400000,1,1927.9426336288452,36400000,16958.96816253662,11325.289726257324,27.97842025756836,221.8644618988037
w,4,9100000,36400000,2,1917.6223278045654,36400000,16996.562242507935,11325.289726257324,27.97842025756836,174.76558685302734
w,4,9100000,36400000,3,1920.6323623657227,36400000,17087.435960769653,11325.289726257324,27.97842025756836,104.33578491210938
w,4,9100000,36400000,4,1929.0041327476501,36400000,17078.4969329834,11325.289726257324,27.97842025756836,21.61693572998047
w,4,9100000,36400000,5,1935.1880550384521,36400000,17029.013633728027,11325.289726257324,27.97842025756836,80.83248138427734
w,4,9100000,36400000,6,1928.461492061615,36400000,17093.815088272095,11325.289726257324,27.97842025756836,131.4406394958496
w,4,9100000,36400000,7,1950.6121277809143,36400000,17062.790155410767,11325.289726257324,27.97842025756836,132.56597518920898
w,4,9100000,36400000,8,1944.1702365875244,36400000,17032.731533050537,11325.289726257324,27.97842025756836,190.84572792053223
w,4,9100000,36400000,9,1949.7429728507996,36400000,17046.712160110474,11325.289726257324,27.97842025756836,138.77105712890625
