scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,32,9100000,291200000,0,3052.396833896637,36400000,24816.276788711548,97676.69868469238,25.757312774658203,562.0646476745605
w,32,9100000,291200000,1,2320.956088602543,36400000,23509.0548992157,97676.69868469238,25.757312774658203,828.2489776611328
w,32,9100000,291200000,2,2019.3021669983864,36400000,23503.870010375977,97676.69868469238,25.757312774658203,838.9129638671875
w,32,9100000,291200000,3,2016.1839202046394,36400000,23822.134733200073,97676.69868469238,25.757312774658203,483.9053153991699
w,32,9100000,291200000,4,2040.4267758131027,36400000,23425.082206726074,97676.69868469238,25.757312774658203,781.0244560241699
w,32,9100000,291200000,5,2088.4378254413605,36400000,23464.29443359375,97676.69868469238,25.757312774658203,640.4774188995361
w,32,9100000,291200000,6,2242.554359138012,36400000,23701.47204399109,97676.69868469238,25.757312774658203,761.0790729522705
w,32,9100000,291200000,7,2133.5765719413757,36400000,23490.118503570557,97676.69868469238,25.757312774658203,454.9136161804199
w,32,9100000,291200000,8,2025.5740210413933,36400000,23706.34412765503,97676.69868469238,25.757312774658203,554.0521144866943
w,32,9100000,291200000,9,2093.530222773552,36400000,23497.150897979736,97676.69868469238,25.757312774658203,541.4364337921143
