scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,64,9100000,582400000,0,3028.86725589633,36400000,26449.549913406372,193847.5043773651,3.0202865600585938,2152.5726318359375
w,64,9100000,582400000,1,2033.5434302687645,36400000,25172.208309173584,193847.5043773651,3.0202865600585938,2353.55806350708
w,64,9100000,582400000,2,2050.1164980232716,36400000,25146.087646484375,193847.5043773651,3.0202865600585938,1975.0847816467285
w,64,9100000,582400000,3,3323.5395662486553,36400000,25103.89757156372,212706.53223991394,3.0202865600585938,2912.525177001953
w,64,9100000,582400000,4,2105.2850857377052,36400000,25015.24019241333,212706.53223991394,3.0202865600585938,2227.1673679351807
w,64,9100000,582400000,5,2020.8998583257198,36400000,25412.617206573486,212706.53223991394,3.0202865600585938,1963.3963108062744
w,64,9100000,582400000,6,2079.2235992848873,36400000,24958.02664756775,212706.53223991394,3.0202865600585938,1750.4303455352783
w,64,9100000,582400000,7,2128.99025157094,36400000,24996.017932891846,212706.53223991394,3.0202865600585938,2267.648458480835
w,64,9100000,582400000,8,2060.8233511447906,36400000,25071.402549743652,212706.53223991394,3.0202865600585938,1656.846523284912
w,64,9100000,582400000,9,2089.657872915268,36400000,25079.45489883423,212706.53223991394,3.0202865600585938,1643.3813571929932
