scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,2,2275000,4550000,0,738.5228872299194,9100000,4269.106388092041,1477.0457744598389,10.576009750366211,20.303010940551758
s,2,2275000,4550000,1,540.4055118560791,9100000,3980.0145626068115,1477.0457744598389,10.576009750366211,116.63174629211426
s,2,2275000,4550000,2,513.7890577316284,9100000,3912.750720977783,1477.0457744598389,10.576009750366211,0.42891502380371094
s,2,2275000,4550000,3,513.5786533355713,9100000,3896.6946601867676,1477.0457744598389,10.576009750366211,12.80069351196289
s,2,2275000,4550000,4,517.9579257965088,9100000,3922.2779273986816,1477.0457744598389,10.576009750366211,0.35500526428222656
s,2,2275000,4550000,5,516.5917873382568,9100000,3882.4596405029297,1477.0457744598389,10.576009750366211,0.2994537353515625
s,2,2275000,4550000,6,509.7787380218506,9100000,3928.7989139556885,1477.0457744598389,10.576009750366211,0.30875205993652344
s,2,2275000,4550000,7,518.1436538696289,9100000,3944.549322128296,1477.0457744598389,10.576009750366211,0.3228187561035156
s,2,2275000,4550000,8,546.6113090515137,9100000,4067.937135696411,1477.0457744598389,10.576009750366211,0.33974647521972656
s,2,2275000,4550000,9,549.4488477706909,9100000,3976.2003421783447,1477.0457744598389,10.576009750366211,0.35691261291503906
