scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,4,1137500,4550000,0,360.0924015045166,4550000,2453.5980224609375,1440.3696060180664,3.1728744506835938,2259.0460777282715
s,4,1137500,4550000,1,244.77386474609375,4550000,2589.5464420318604,1440.3696060180664,3.1728744506835938,303.39765548706055
s,4,1137500,4550000,2,326.90364122390747,4550000,2361.511468887329,1440.3696060180664,3.1728744506835938,1094.738245010376
s,4,1137500,4550000,3,250.12922286987305,4550000,2391.1943435668945,1440.3696060180664,3.1728744506835938,558.2895278930664
s,4,1137500,4550000,4,302.40166187286377,4550000,2249.366283416748,1440.3696060180664,3.1728744506835938,421.18215560913086
s,4,1137500,4550000,5,255.13088703155518,4550000,2245.091199874878,1440.3696060180664,3.1728744506835938,456.0739994049072
s,4,1137500,4550000,6,273.96297454833984,4550000,2285.309076309204,1440.3696060180664,3.1728744506835938,420.20463943481445
s,4,1137500,4550000,7,236.21010780334473,4550000,2224.299430847168,1440.3696060180664,3.1728744506835938,239.93968963623047
s,4,1137500,4550000,8,250.07736682891846,4550000,2279.517650604248,1440.3696060180664,3.1728744506835938,179.25691604614258
s,4,1137500,4550000,9,254.91130352020264,4550000,2309.556722640991,1440.3696060180664,3.1728744506835938,422.9736328125
