scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,64,71093,4550000,0,52.63252556324005,284372,360.260009765625,3368.4816360473633,1.2543201446533203,2781.3992500305176
s,64,71093,4550000,1,37.85579279065132,284372,283.17832946777344,3368.4816360473633,1.2543201446533203,61.22422218322754
s,64,71093,4550000,2,26.643820106983185,284372,281.0935974121094,3368.4816360473633,1.2543201446533203,19.960403442382812
s,64,71093,4550000,3,22.555001080036163,284372,269.47569847106934,3368.4816360473633,1.2543201446533203,10.407686233520508
s,64,71093,4550000,4,27.651920914649963,284372,252.2580623626709,3368.4816360473633,1.2543201446533203,8.343696594238281
s,64,71093,4550000,5,33.35847333073616,284372,271.7721462249756,3368.4816360473633,1.2543201446533203,24.475574493408203
s,64,71093,4550000,6,21.452900022268295,284372,220.5061912536621,3368.4816360473633,1.2543201446533203,14.88947868347168
s,64,71093,4550000,7,22.32322096824646,284372,255.95355033874512,3368.4816360473633,1.2543201446533203,16.957998275756836
s,64,71093,4550000,8,21.952740848064423,284372,205.6581974029541,3368.4816360473633,1.2543201446533203,52.27017402648926
s,64,71093,4550000,9,28.082069009542465,284372,221.17948532104492,3368.4816360473633,1.2543201446533203,12.05754280090332
