scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,2,2275000,4550000,0,737.7879619598389,9100000,4211.006641387939,1475.5759239196777,6.392478942871094,4.00233268737793
s,2,2275000,4550000,1,494.29023265838623,9100000,3801.314115524292,1475.5759239196777,6.392478942871094,4.69660758972168
s,2,2275000,4550000,2,488.3512258529663,9100000,3876.7495155334473,1475.5759239196777,6.392478942871094,1.8951892852783203
s,2,2275000,4550000,3,496.5031147003174,9100000,3944.4384574890137,1475.5759239196777,6.392478942871094,0.3132820129394531
s,2,2275000,4550000,4,513.0869150161743,9100000,3917.2842502593994,1475.5759239196777,6.392478942871094,0.30159950256347656
s,2,2275000,4550000,5,520.127534866333,9100000,3923.9842891693115,1475.5759239196777,6.392478942871094,0.324249267578125
s,2,2275000,4550000,6,520.0493335723877,9100000,4087.7089500427246,1475.5759239196777,6.392478942871094,0.3085136413574219
s,2,2275000,4550000,7,525.3167152404785,9100000,3991.90354347229,1475.5759239196777,6.392478942871094,0.42057037353515625
s,2,2275000,4550000,8,522.3884582519531,9100000,4026.20005607605,1475.5759239196777,6.392478942871094,0.3139972686767578
s,2,2275000,4550000,9,530.3359031677246,9100000,4073.855400085449,1475.5759239196777,6.392478942871094,0.3955364227294922
