scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,64,71093,4550000,0,32.742660492658615,284372,312.3183250427246,2095.5302715301514,1.2912750244140625,551.9325733184814
s,64,71093,4550000,1,22.702090442180634,284372,250.59747695922852,2095.5302715301514,1.2912750244140625,106.07004165649414
s,64,71093,4550000,2,22.580400109291077,284372,215.4848575592041,2095.5302715301514,1.2912750244140625,49.276113510131836
s,64,71093,4550000,3,20.955882966518402,284372,206.71701431274414,2095.5302715301514,1.2912750244140625,53.53212356567383
s,64,71093,4550000,4,24.889659136533737,284372,200.29234886169434,2095.5302715301514,1.2912750244140625,59.166669845581055
s,64,71093,4550000,5,21.568410098552704,284372,199.1860866546631,2095.5302715301514,1.2912750244140625,55.62186241149902
s,64,71093,4550000,6,25.804221630096436,284372,206.78949356079102,2095.5302715301514,1.2912750244140625,56.48326873779297
s,64,71093,4550000,7,24.373970925807953,284372,192.69132614135742,2095.5302715301514,1.2912750244140625,47.28889465332031
s,64,71093,4550000,8,23.95397052168846,284372,205.92498779296875,2095.5302715301514,1.2912750244140625,52.208662033081055
s,64,71093,4550000,9,24.383194744586945,284372,188.9176368713379,2095.5302715301514,1.2912750244140625,45.32337188720703
