scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,32,9100000,291200000,0,5982.64005035162,323532114,21.792888641357422,191444.48161125183,31824.729681015015,37382.10439682007,351.8717288970947,5007.491588592529,37403.88488769531,10240,191444.48161125183,1914.4448161125183,0.031913877416702506,0.0009000000000000001,0.032813877416702504
w,32,9100000,291200000,1,6081.747807562351,323532114,20.252704620361328,194615.92984199524,31824.729681015015,1003.5574436187744,351.8717288970947,5082.648754119873,1023.8001346588135,10240,194615.92984199524,1946.1592984199524,0.032442453178975816,0.0009000000000000001,0.033342453178975814
w,32,9100000,291200000,2,5911.17188334465,323532114,17.87114143371582,194615.92984199524,31824.729681015015,791.7060852050781,351.8717288970947,5123.973608016968,809.5645904541016,10240,194615.92984199524,1946.1592984199524,0.032442453178975816,0.0009000000000000001,0.033342453178975814
w,32,9100000,291200000,3,5805.9100061655045,323532114,20.357608795166016,194615.92984199524,31824.729681015015,786.6461277008057,351.8717288970947,5024.048328399658,806.9934844970703,10240,194615.92984199524,1946.1592984199524,0.032442453178975816,0.0009000000000000001,0.033342453178975814
w,32,9100000,291200000,4,6110.799491405487,323532114,27.98151969909668,195545.5837249756,31824.729681015015,521.9225883483887,351.8717288970947,5592.439413070679,549.8931407928467,10240,195545.5837249756,1955.4558372497559,0.032597395802690506,0.0009000000000000001,0.033497395802690504
w,32,9100000,291200000,5,6533.55797380209,323532114,15.401840209960938,209073.85516166687,31824.729681015015,1264.5680904388428,351.8717288970947,5272.860288619995,1279.9582481384277,10240,209073.85516166687,2090.7385516166687,0.03485211221822953,0.0009000000000000001,0.03575211221822953
w,32,9100000,291200000,6,6101.758122444153,323532114,17.34757423400879,209073.85516166687,31824.729681015015,668.9155101776123,351.8717288970947,5436.626195907593,686.2509250640869,10240,209073.85516166687,2090.7385516166687,0.03485211221822953,0.0009000000000000001,0.03575211221822953
w,32,9100000,291200000,7,5964.064374566078,323532114,18.74256134033203,209073.85516166687,31824.729681015015,549.0710735321045,351.8717288970947,5423.094749450684,567.8019523620605,10240,209073.85516166687,2090.7385516166687,0.03485211221822953,0.0009000000000000001,0.03575211221822953
w,32,9100000,291200000,8,6914.496384561062,323532114,18.52703094482422,221263.88430595398,31824.729681015015,1800.0741004943848,351.8717288970947,5118.591070175171,1818.5908794403076,10240,221263.88430595398,2212.63884305954,0.03688378780562043,0.0009000000000000001,0.03778378780562043
w,32,9100000,291200000,9,6253.514789044857,323532114,18.976688385009766,221263.88430595398,31824.729681015015,1085.688829421997,351.8717288970947,5171.271324157715,1104.654312133789,10240,221263.88430595398,2212.63884305954,0.03688378780562043,0.0009000000000000001,0.03778378780562043
