scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,16,9100000,145600000,0,5486.992105841637,161774191,14.24551010131836,87791.87369346619,15349.356174468994,19056.20002746582,315.7615661621094,4907.281398773193,19070.428133010864,10240,87791.87369346619,877.9187369346619,0.01463520821286893,0.0005,0.01513520821286893
w,16,9100000,145600000,1,5628.029406070709,161774191,11.63935661315918,90048.47049713135,15349.356174468994,803.7006855010986,315.7615661621094,4827.221632003784,815.3290748596191,10240,90048.47049713135,900.4847049713135,0.015011308432345391,0.0005,0.015511308432345392
w,16,9100000,145600000,2,6250.785320997238,161774191,16.529560089111328,100012.56513595581,15349.356174468994,1332.3845863342285,315.7615661621094,4921.241760253906,1348.902702331543,10240,100012.56513595581,1000.1256513595581,0.016671994193514346,0.0005,0.017171994193514346
w,16,9100000,145600000,3,6263.097286224365,161774191,12.682676315307617,100209.55657958984,15349.356174468994,1271.425485610962,315.7615661621094,4995.009660720825,1284.059762954712,10240,100209.55657958984,1002.0955657958984,0.016704826166450498,0.0005,0.0172048261664505
w,16,9100000,145600000,4,5837.291941046715,161774191,12.77470588684082,100209.55657958984,15349.356174468994,930.5007457733154,315.7615661621094,4909.8310470581055,943.2637691497803,10240,100209.55657958984,1002.0955657958984,0.016704826166450498,0.0005,0.0172048261664505
w,16,9100000,145600000,5,6805.707439780235,161774191,13.336181640625,108891.31903648376,15349.356174468994,450.05178451538086,315.7615661621094,6359.201908111572,463.3767604827881,10240,108891.31903648376,1088.9131903648376,0.01815178946985364,0.0005,0.01865178946985364
w,16,9100000,145600000,6,5882.657036185265,161774191,12.708902359008789,108891.31903648376,15349.356174468994,996.0324764251709,315.7615661621094,4889.631986618042,1008.7251663208008,10240,108891.31903648376,1088.9131903648376,0.01815178946985364,0.0005,0.01865178946985364
w,16,9100000,145600000,7,5297.719210386276,161774191,17.166852951049805,108891.31903648376,15349.356174468994,370.9521293640137,315.7615661621094,4929.564952850342,388.1089687347412,10240,108891.31903648376,1088.9131903648376,0.01815178946985364,0.0005,0.01865178946985364
w,16,9100000,145600000,8,5388.699471950531,161774191,15.663623809814453,108891.31903648376,15349.356174468994,384.09924507141113,315.7615661621094,5007.2526931762695,399.7516632080078,10240,108891.31903648376,1088.9131903648376,0.01815178946985364,0.0005,0.01865178946985364
w,16,9100000,145600000,9,6102.020502090454,161774191,13.729572296142578,108891.31903648376,15349.356174468994,1283.0135822296143,315.7615661621094,4821.331739425659,1296.7321872711182,10240,108891.31903648376,1088.9131903648376,0.01815178946985364,0.0005,0.01865178946985364
