channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
fmi-direct-redis,scatter,8,8,0.310273,0.555782,0.331779,0.0246,0.0,20,False,0,64,64,1
fmi-direct-redis,scatter,64,64,0.310421,0.353908,0.309745,0.1966,0.0,20,False,0,64,64,1
fmi-direct-redis,scatter,512,512,0.314914,0.341962,0.316744,1.5505,0.0,20,False,0,64,64,1
fmi-direct-redis,scatter,4096,4096,0.466555,0.521643,0.471898,8.3725,0.0,20,False,0,64,64,1
fmi-direct-redis,scatter,32768,32768,1.731879,1.870998,1.732345,18.044,0.0,20,False,0,64,64,1
fmi-direct-redis,scatter,262144,262144,33.94872,35.572624,33.39186,7.364,0.0,20,False,0,64,64,1
fmi-direct-redis,scatter,1048576,1048576,244.836772,252.951489,244.685127,4.0844,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,8,4,0.295274,0.342353,0.297671,0.0129,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,64,4,0.291878,0.316483,0.292808,0.0131,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,512,8,0.295891,0.354905,0.301233,0.0258,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,4096,64,0.359177,0.372726,0.358905,0.1699,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,32768,512,0.918762,0.989505,0.919857,0.5315,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,262144,4096,12.973676,14.498237,12.759203,0.3011,0.0,20,False,0,64,64,1
fmi-direct-redis,scatterv,1048576,16384,99.477433,104.221003,100.049732,0.1571,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,8,8,2.975001,7.184071,3.171815,0.0026,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,64,64,2.989048,3.092775,2.995709,0.0204,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,512,512,2.992126,3.040856,2.969204,0.1632,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,4096,4096,2.879937,3.030442,2.888211,1.3564,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,32768,32768,3.200482,33.899813,4.77471,9.7642,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,262144,262144,232.503839,259.555318,201.35682,1.0753,0.0,20,False,0,64,64,1
fmi-direct-redis,gather,1048576,1048576,282.105992,302.055519,281.489889,3.5448,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,8,8,2.669933,2.879248,2.561983,0.0029,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,64,64,2.300885,2.438919,2.292232,0.0265,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,512,512,2.367323,2.62421,2.390201,0.2063,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,4096,4096,2.93438,3.22268,2.946676,1.3312,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,32768,32768,9.924271,11.832659,9.756589,3.1488,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,262144,262144,83.146809,86.119023,82.75423,3.0067,0.0,20,False,0,64,64,1
fmi-direct-redis,allgather,1048576,1048576,337.01603,372.852249,339.931044,2.9672,0.0,20,False,0,64,64,1
fmi-direct-redis,reduce,8,8,2.550092,2.897014,2.555187,0.003,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,8,8,0.112208,0.126831,0.112454,0.068,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,64,64,0.11203,0.130066,0.114151,0.5448,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,512,512,0.113709,0.130702,0.1154,4.2941,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,4096,4096,0.117808,0.159685,0.123431,33.1578,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,32768,32768,0.170782,0.185038,0.169896,182.9818,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,262144,262144,0.460328,0.582407,0.47214,543.0904,0.0,20,False,0,64,64,1
fmi-direct-redis,broadcast,1048576,1048576,1.253393,1.701532,1.301616,797.8344,0.0,20,False,0,64,64,1
fmi-direct-redis,allreduce,8,8,3.559184,4.068005,3.649243,0.0021,0.0,20,False,0,64,64,1
fmi-direct-redis,barrier,0,0,1.755826,2.53948,1.826612,0.0,1.755826,20,False,0,64,64,1
