channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
fmi-direct-redis,scatter,8,8,0.459256,0.616548,0.473318,0.0166,0.0,20,False,0,64,64,3
fmi-direct-redis,scatter,64,64,0.433651,0.468811,0.435,0.1407,0.0,20,False,0,64,64,3
fmi-direct-redis,scatter,512,512,0.458352,0.509551,0.457738,1.0653,0.0,20,False,0,64,64,3
fmi-direct-redis,scatter,4096,4096,0.686231,0.744593,0.696322,5.6923,0.0,20,False,0,64,64,3
fmi-direct-redis,scatter,32768,32768,2.727773,3.919189,2.820481,11.4562,0.0,20,False,0,64,64,3
fmi-direct-redis,scatter,262144,262144,45.794388,47.843347,45.969892,5.4592,0.0,20,False,0,64,64,3
fmi-direct-redis,scatter,1048576,1048576,261.590294,265.632076,261.616518,3.8228,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,8,4,0.447098,0.562438,0.452201,0.0085,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,64,4,0.595621,0.803885,0.60514,0.0064,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,512,8,0.456981,0.496909,0.457593,0.0167,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,4096,64,0.533843,0.601031,0.539539,0.1143,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,32768,512,1.530382,1.630585,1.527981,0.3191,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,262144,4096,15.502546,16.085912,15.582112,0.252,0.0,20,False,0,64,64,3
fmi-direct-redis,scatterv,1048576,16384,114.42044,117.535307,112.081908,0.1366,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,8,8,3.145408,3.547562,3.145214,0.0024,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,64,64,3.268678,3.428926,3.252372,0.0187,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,512,512,3.236488,3.467531,3.273874,0.1509,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,4096,4096,3.418678,5.496267,3.513434,1.1426,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,32768,32768,4.030642,4.693696,4.072905,7.7531,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,262144,262144,228.957933,249.968556,182.948939,1.0919,0.0,20,False,0,64,64,3
fmi-direct-redis,gather,1048576,1048576,275.196263,293.821415,248.356831,3.6338,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,8,8,2.07017,8.541038,2.431828,0.0037,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,64,64,2.185817,7.385231,2.548072,0.0279,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,512,512,2.510141,3.505946,2.494369,0.1945,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,4096,4096,2.923485,3.863145,3.089693,1.3362,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,32768,32768,11.207688,35.252356,12.444174,2.7883,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,262144,262144,82.80972,99.94464,84.294682,3.019,0.0,20,False,0,64,64,3
fmi-direct-redis,allgather,1048576,1048576,342.298691,358.928122,341.993358,2.9214,0.0,20,False,0,64,64,3
fmi-direct-redis,reduce,8,8,2.824338,3.259506,2.848114,0.0027,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,8,8,0.141528,0.167019,0.14022,0.0539,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,64,64,0.144593,0.167713,0.147494,0.4221,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,512,512,0.141458,0.173067,0.143787,3.4518,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,4096,4096,0.146386,0.170003,0.145284,26.6847,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,32768,32768,0.202668,0.23901,0.202167,154.1931,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,262144,262144,0.621929,0.677197,0.628341,401.9755,0.0,20,False,0,64,64,3
fmi-direct-redis,broadcast,1048576,1048576,1.95361,2.153955,1.975983,511.8728,0.0,20,False,0,64,64,3
fmi-direct-redis,allreduce,8,8,4.165464,4.420642,4.074886,0.0018,0.0,20,False,0,64,64,3
fmi-direct-redis,barrier,0,0,2.045514,3.070175,2.07958,0.0,2.045514,20,False,0,64,64,3
