scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,16,9100000,145600000,0,795.8573549985886,10103748,833.8871002197266,12733.717679977417,8.950233459472656,1031.6312313079834,298.9232540130615,12005.087852478027,1865.5052185058594,10240,12733.717679977417,127.33717679977417,0.0021254905245687962,0.0005,0.0026254905245687962
w,16,9100000,145600000,1,785.8057469129562,10103748,842.273473739624,12733.717679977417,8.950233459472656,646.6870307922363,298.9232540130615,12033.83994102478,1488.9461994171143,10240,12733.717679977417,127.33717679977417,0.0021254905245687962,0.0005,0.0026254905245687962
w,16,9100000,145600000,2,808.2614541053772,10103748,732.1376800537109,12932.183265686035,8.950233459472656,935.8761310577393,298.9232540130615,12109.346628189087,1668.0006980895996,10240,12932.183265686035,129.32183265686035,0.0021585681883420946,0.0005,0.0026585681883420946
w,16,9100000,145600000,3,794.0075397491455,10103748,834.1357707977295,12932.183265686035,8.950233459472656,953.0315399169922,298.9232540130615,11902.756690979004,1787.1513366699219,10240,12932.183265686035,129.32183265686035,0.0021585681883420946,0.0005,0.0026585681883420946
w,16,9100000,145600000,4,802.74598300457,10103748,837.9824161529541,12932.183265686035,8.950233459472656,1154.6928882598877,298.9232540130615,12046.576023101807,1992.6626682281494,10240,12932.183265686035,129.32183265686035,0.0021585681883420946,0.0005,0.0026585681883420946
w,16,9100000,145600000,5,801.2382686138153,10103748,836.9114398956299,12932.183265686035,8.950233459472656,1306.016445159912,298.9232540130615,11896.384000778198,2142.914056777954,10240,12932.183265686035,129.32183265686035,0.0021585681883420946,0.0005,0.0026585681883420946
w,16,9100000,145600000,6,797.568291425705,10103748,939.4118785858154,12932.183265686035,8.950233459472656,1414.55078125,298.9232540130615,11777.183771133423,2353.9488315582275,10240,12932.183265686035,129.32183265686035,0.0021585681883420946,0.0005,0.0026585681883420946
w,16,9100000,145600000,7,804.7307580709457,10103748,834.8703384399414,12932.183265686035,8.950233459472656,1562.328815460205,298.9232540130615,11843.961477279663,2397.183895111084,10240,12932.183265686035,129.32183265686035,0.0021585681883420946,0.0005,0.0026585681883420946
w,16,9100000,145600000,8,819.2513883113861,10103748,731.2421798706055,13108.022212982178,8.950233459472656,1267.8203582763672,298.9232540130615,12172.255992889404,1999.0506172180176,10240,13108.022212982178,131.08022212982178,0.002187874738171101,0.0005,0.002687874738171101
w,16,9100000,145600000,9,839.2629623413086,10103748,833.9331150054932,13428.207397460938,8.950233459472656,2192.4755573272705,298.9232540130615,11907.723903656006,3026.395797729492,10240,13428.207397460938,134.28207397460938,0.002241239042312622,0.0005,0.002741239042312622
