scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,4,9100000,36400000,0,1735.2975606918335,10105979,810.9645843505859,6941.190242767334,9.30929183959961,2821.3577270507812,315.0014877319336,6535.912990570068,3632.3108673095703,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,1,1612.739086151123,10105979,810.8866214752197,6941.190242767334,9.30929183959961,406.89563751220703,315.0014877319336,6145.777702331543,1217.771053314209,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,2,1595.1303839683533,10105979,810.2388381958008,6941.190242767334,9.30929183959961,206.48431777954102,315.0014877319336,6277.565717697144,1016.7117118835449,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,3,1601.6666293144226,10105979,809.8692893981934,6941.190242767334,9.30929183959961,206.52103424072266,315.0014877319336,6303.051233291626,1016.3795948028564,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,4,1651.483416557312,10105979,709.6939086914062,6941.190242767334,9.30929183959961,207.01885223388672,315.0014877319336,6502.047777175903,916.7013168334961,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,5,1551.5668988227844,10105979,810.7447624206543,6941.190242767334,9.30929183959961,106.0788631439209,315.0014877319336,6204.134464263916,916.8143272399902,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,6,1590.7267332077026,10105979,709.8414897918701,6941.190242767334,9.30929183959961,208.695650100708,315.0014877319336,6258.379220962524,918.5264110565186,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,7,1568.3125853538513,10105979,810.5759620666504,6941.190242767334,9.30929183959961,209.61332321166992,315.0014877319336,6167.951822280884,1020.1787948608398,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,8,1592.137336730957,10105979,810.9908103942871,6941.190242767334,9.30929183959961,210.2518081665039,315.0014877319336,6262.931823730469,1021.2311744689941,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
w,4,9100000,36400000,9,1611.1685037612915,10105979,810.8859062194824,6941.190242767334,9.30929183959961,416.0275459289551,315.0014877319336,6134.078025817871,1226.8996238708496,10240,6941.190242767334,69.41190242767334,0.0011576673541913033,0.0002,0.0013576673541913034
