scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,4,9100000,36400000,0,1789.8361682891846,10105979,715.4510021209717,7159.344673156738,33.400774002075195,1011.9163990020752,661.4060401916504,6854.0825843811035,1727.3547649383545,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,1,1653.3888578414917,10105979,814.3043518066406,7159.344673156738,33.400774002075195,307.4219226837158,661.4060401916504,6409.005165100098,1121.713638305664,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,2,1607.0741415023804,10105979,815.8719539642334,7159.344673156738,33.400774002075195,206.29334449768066,661.4060401916504,6324.844598770142,1022.1529006958008,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,3,1622.4995851516724,10105979,914.9103164672852,7159.344673156738,33.400774002075195,411.1313819885254,661.4060401916504,6181.95915222168,1326.0307312011719,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,4,1637.4501585960388,10105979,815.1247501373291,7159.344673156738,33.400774002075195,208.35280418395996,661.4060401916504,6444.946527481079,1023.465633392334,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,5,1637.1073722839355,10105979,714.0052318572998,7159.344673156738,33.400774002075195,312.02173233032227,661.4060401916504,6340.69037437439,1026.0164737701416,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,6,1629.1994452476501,10105979,814.3563270568848,7159.344673156738,33.400774002075195,209.21707153320312,661.4060401916504,6411.677122116089,1023.5607624053955,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,7,1577.5220394134521,10105979,815.0448799133301,7159.344673156738,33.400774002075195,210.24560928344727,661.4060401916504,6204.439640045166,1025.2792835235596,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,8,1586.053192615509,10105979,816.7710304260254,7159.344673156738,33.400774002075195,211.3502025604248,661.4060401916504,6238.028764724731,1028.1097888946533,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
w,4,9100000,36400000,9,1598.1243252754211,10105979,712.9759788513184,7159.344673156738,33.400774002075195,211.69567108154297,661.4060401916504,6285.8641147613525,924.6444702148438,10240,7159.344673156738,71.59344673156738,0.0011940264986410143,0.0002,0.0013940264986410144
