scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,2,9100000,18200000,0,2903.6526679992676,10115842,709.3710899353027,5807.305335998535,4.7454833984375,3635.2996826171875,227.56314277648926,4493.163585662842,4344.660520553589,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,1,2743.954300880432,10115842,712.2511863708496,5807.305335998535,4.7454833984375,1113.7962341308594,227.56314277648926,4375.3342628479,1826.035976409912,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,2,2530.083656311035,10115842,708.7507247924805,5807.305335998535,4.7454833984375,912.4283790588379,227.56314277648926,4249.840974807739,1621.168851852417,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,3,2611.5630865097046,10115842,709.3653678894043,5807.305335998535,4.7454833984375,1016.6094303131104,227.56314277648926,4309.165000915527,1725.9643077850342,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,4,2663.402557373047,10115842,708.2324028015137,5807.305335998535,4.7454833984375,1019.8724269866943,227.56314277648926,4414.928913116455,1728.0938625335693,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,5,2579.254984855652,10115842,708.3919048309326,5807.305335998535,4.7454833984375,913.8052463531494,227.56314277648926,4347.275257110596,1622.1868991851807,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,6,2533.048391342163,10115842,708.7488174438477,5807.305335998535,4.7454833984375,914.9250984191895,227.56314277648926,4253.593683242798,1623.6636638641357,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,7,2557.6528310775757,10115842,708.4128856658936,5807.305335998535,4.7454833984375,914.8139953613281,227.56314277648926,4303.166389465332,1623.215913772583,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,8,2514.8587226867676,10115842,708.3179950714111,5807.305335998535,4.7454833984375,915.8363342285156,227.56314277648926,4217.273712158203,1624.1436004638672,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
w,2,9100000,18200000,9,2565.3603076934814,10115842,709.1562747955322,5807.305335998535,4.7454833984375,915.9443378448486,227.56314277648926,4317.454099655151,1625.0896453857422,10240,5807.305335998535,58.07305335998535,0.0009682861584348679,0.00015000000000000001,0.001118286158434868
