scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,8,9100000,72800000,0,1052.5762736797333,10122111,831.5160274505615,8420.610189437866,4.7740936279296875,1526.4203548431396,242.95592308044434,7400.068998336792,2357.9249382019043,10240,8420.610189437866,84.20610189437866,0.001405037838443041,0.00030000000000000003,0.001705037838443041
w,8,9100000,72800000,1,1068.073958158493,10122111,830.3930759429932,8544.591665267944,4.7740936279296875,1234.3776226043701,242.95592308044434,7414.010047912598,2064.7597312927246,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,2,1057.2730600833893,10122111,833.0833911895752,8544.591665267944,4.7740936279296875,1039.862871170044,242.95592308044434,7523.631572723389,1872.9357719421387,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,3,1053.7366569042206,10122111,731.7850589752197,8544.591665267944,4.7740936279296875,1151.2768268585205,242.95592308044434,7385.323047637939,1883.0516338348389,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,4,1040.4263734817505,10122111,835.8662128448486,8544.591665267944,4.7740936279296875,1061.6812705993652,242.95592308044434,7369.921684265137,1897.5369930267334,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,5,1038.0940437316895,10122111,835.4232311248779,8544.591665267944,4.7740936279296875,959.923505783081,242.95592308044434,7453.932523727417,1795.3135967254639,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,6,1053.0602633953094,10122111,834.6431255340576,8544.591665267944,4.7740936279296875,965.3472900390625,242.95592308044434,7570.29914855957,1799.9792098999023,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,7,1048.8715767860413,10122111,831.406831741333,8544.591665267944,4.7740936279296875,1182.579755783081,242.95592308044434,7320.232391357422,2013.9756202697754,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,8,1060.3940188884735,10122111,837.5444412231445,8544.591665267944,4.7740936279296875,1088.0050659179688,242.95592308044434,7508.310079574585,1925.5380630493164,10240,8544.591665267944,85.44591665267944,0.0014257014590752127,0.00030000000000000003,0.0017257014590752128
w,8,9100000,72800000,9,1075.5397379398346,10122111,833.0378532409668,8604.317903518677,4.7740936279296875,993.743896484375,242.95592308044434,7724.272966384888,1826.7552852630615,10240,8604.317903518677,86.04317903518677,0.0014356558520257474,0.00030000000000000003,0.0017356558520257473
