rank,avg_t,tot_l,time1,time2,time3,time4,time5,time6,time7,elapsed_t,max_t,com_init_t,barrier_t
0,532.3729515075684,7,0.00010728836059570312,2.4557113647460938e-05,9.1552734375e-05,0.0005869865417480469,0.005852699279785156,0.05074262619018555,0.4748811721801758,0.10704994201660156,532.3729515075684,7.418632507324219,0.08392333984375
1,530.573844909668,7,6.389617919921875e-05,1.33514404296875e-05,5.936622619628906e-05,0.0005450248718261719,0.00537562370300293,0.04822826385498047,0.47620177268981934,0.10895729064941406,532.3729515075684,7.418632507324219,0.07033348083496094
2,529.1092395782471,7,6.461143493652344e-05,1.3828277587890625e-05,6.556510925292969e-05,0.00060272216796875,0.005370378494262695,0.048320770263671875,0.47458958625793457,0.1068115234375,532.3729515075684,7.418632507324219,0.06628036499023438
3,527.1029472351074,7,6.270408630371094e-05,1.430511474609375e-05,6.246566772460938e-05,0.0005431175231933594,0.00535273551940918,0.048169851303100586,0.47281718254089355,0.10943412780761719,532.3729515075684,7.418632507324219,0.06580352783203125
4,527.8713703155518,7,0.00026535987854003906,2.4080276489257812e-05,6.389617919921875e-05,0.0005548000335693359,0.00536656379699707,0.048081159591674805,0.47342896461486816,0.10800361633300781,532.3729515075684,7.418632507324219,0.06937980651855469
5,528.7423133850098,7,6.461143493652344e-05,1.52587890625e-05,6.580352783203125e-05,0.0005414485931396484,0.005373239517211914,0.047899723052978516,0.474700927734375,0.11372566223144531,532.3729515075684,7.418632507324219,0.06961822509765625
6,529.6683311462402,7,6.198883056640625e-05,1.4781951904296875e-05,6.508827209472656e-05,0.0005474090576171875,0.0053861141204833984,0.04808473587036133,0.47542619705200195,0.10895729064941406,532.3729515075684,7.418632507324219,0.06651878356933594
7,535.8176231384277,7,6.580352783203125e-05,1.5020370483398438e-05,6.437301635742188e-05,0.0005474090576171875,0.0054090023040771484,0.04822134971618652,0.48140501976013184,0.11134147644042969,535.8176231384277,7.418632507324219,0.07367134094238281
8,533.8618755340576,7,6.794929504394531e-05,1.5497207641601562e-05,6.389617919921875e-05,0.0005500316619873047,0.005458354949951172,0.04906511306762695,0.47855448722839355,0.11181831359863281,535.8176231384277,7.418632507324219,0.07033348083496094
9,534.1217517852783,7,6.651878356933594e-05,1.4781951904296875e-05,5.1021575927734375e-05,0.0005519390106201172,0.0053865909576416016,0.048255205154418945,0.4797079563140869,0.10752677917480469,535.8176231384277,7.418632507324219,0.07343292236328125
