channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.135502,0.183945,0.138983,0.0563,0.0,20,False,0,16,16,4
ucc,scatter,64,64,0.133873,0.162611,0.135693,0.4559,0.0,20,False,0,16,16,4
ucc,scatter,512,512,0.137662,0.165122,0.138397,3.547,0.0,20,False,0,16,16,4
ucc,scatter,4096,4096,0.173514,0.304496,0.185076,22.5126,0.0,20,False,0,16,16,4
ucc,scatter,32768,32768,0.34976,0.456294,0.362447,89.347,0.0,20,False,0,16,16,4
ucc,scatter,262144,262144,2.162853,2.400782,2.172384,115.5881,0.0,20,False,0,16,16,4
ucc,scatter,1048576,1048576,29.461767,33.029754,29.582284,33.9423,0.0,20,False,0,16,16,4
ucc,scatterv,8,4,0.131863,0.165139,0.134482,0.0289,0.0,20,False,0,16,16,4
ucc,scatterv,64,4,0.135211,0.166912,0.137753,0.0282,0.0,20,False,0,16,16,4
ucc,scatterv,512,32,0.133842,0.21829,0.137558,0.228,0.0,20,False,0,16,16,4
ucc,scatterv,4096,256,0.148415,0.162118,0.149616,1.645,0.0,20,False,0,16,16,4
ucc,scatterv,32768,2048,0.266635,0.425064,0.285856,7.3251,0.0,20,False,0,16,16,4
ucc,scatterv,262144,16384,0.944403,1.147821,0.954481,16.5448,0.0,20,False,0,16,16,4
ucc,scatterv,1048576,65536,6.864659,7.416649,6.898638,9.1046,0.0,20,False,0,16,16,4
ucc,gather,8,8,0.221539,0.443686,0.227978,0.0344,0.0,20,False,0,16,16,4
ucc,gather,64,64,0.183469,0.627633,0.22498,0.3327,0.0,20,False,0,16,16,4
ucc,gather,512,512,0.160043,0.290716,0.175907,3.0509,0.0,20,False,0,16,16,4
ucc,gather,4096,4096,0.1774,0.342474,0.197734,22.0194,0.0,20,False,0,16,16,4
ucc,gather,32768,32768,0.328079,0.614542,0.346724,95.2514,0.0,20,False,0,16,16,4
ucc,gather,262144,262144,2.010921,2.376217,2.037421,124.3211,0.0,20,False,0,16,16,4
ucc,gather,1048576,1048576,8.527119,8.807265,8.560458,117.2729,0.0,20,False,0,16,16,4
ucc,allgather,8,8,0.484933,0.780493,0.502792,0.0157,0.0,20,False,0,16,16,4
ucc,allgather,64,64,0.425834,0.757827,0.476457,0.1433,0.0,20,False,0,16,16,4
ucc,allgather,512,512,0.816351,1.016345,0.811923,0.5981,0.0,20,False,0,16,16,4
ucc,allgather,4096,4096,1.108969,1.297549,1.101508,3.5224,0.0,20,False,0,16,16,4
ucc,allgather,32768,32768,1.519193,1.938245,1.560613,20.5701,0.0,20,False,0,16,16,4
ucc,allgather,262144,262144,3.336247,3.661395,3.343896,74.9345,0.0,20,False,0,16,16,4
ucc,allgather,1048576,1048576,15.280859,18.619762,15.413894,65.4413,0.0,20,False,0,16,16,4
ucc,reduce,8,8,0.115115,0.155388,0.100111,0.0663,0.0,20,False,0,16,16,4
ucc,broadcast,8,8,0.078097,0.12078,0.082875,0.0977,0.0,20,False,0,16,16,4
ucc,broadcast,64,64,0.075298,0.752651,0.111984,0.8106,0.0,20,False,0,16,16,4
ucc,broadcast,512,512,0.079668,0.103822,0.08353,6.1289,0.0,20,False,0,16,16,4
ucc,broadcast,4096,4096,0.097548,0.125159,0.09911,40.0444,0.0,20,False,0,16,16,4
ucc,broadcast,32768,32768,0.141203,0.233052,0.143581,221.3134,0.0,20,False,0,16,16,4
ucc,broadcast,262144,262144,0.168005,0.203289,0.176207,1488.0509,0.0,20,False,0,16,16,4
ucc,broadcast,1048576,1048576,0.35437,0.378635,0.356551,2821.9133,0.0,20,False,0,16,16,4
ucc,allreduce,8,8,0.277955,0.364265,0.280677,0.0274,0.0,20,False,0,16,16,4
ucc,barrier,0,0,0.154888,0.232468,0.143535,0.0,0.154888,20,False,0,16,16,4
