channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.142134,0.189036,0.145218,0.0537,0.0,20,False,0,16,16,3
ucc,scatter,64,64,0.142658,0.159666,0.145117,0.4278,0.0,20,False,0,16,16,3
ucc,scatter,512,512,0.147532,0.169904,0.147927,3.3097,0.0,20,False,0,16,16,3
ucc,scatter,4096,4096,0.174948,0.191215,0.176262,22.328,0.0,20,False,0,16,16,3
ucc,scatter,32768,32768,0.350062,0.374087,0.349734,89.2698,0.0,20,False,0,16,16,3
ucc,scatter,262144,262144,1.791136,1.874329,1.79635,139.5762,0.0,20,False,0,16,16,3
ucc,scatter,1048576,1048576,29.740919,37.241133,30.00762,33.6237,0.0,20,False,0,16,16,3
ucc,scatterv,8,4,0.141858,0.154515,0.143251,0.0269,0.0,20,False,0,16,16,3
ucc,scatterv,64,4,0.137253,0.147783,0.13778,0.0278,0.0,20,False,0,16,16,3
ucc,scatterv,512,32,0.138984,0.217752,0.14649,0.2196,0.0,20,False,0,16,16,3
ucc,scatterv,4096,256,0.14619,0.17839,0.148992,1.67,0.0,20,False,0,16,16,3
ucc,scatterv,32768,2048,0.290409,0.408662,0.30126,6.7254,0.0,20,False,0,16,16,3
ucc,scatterv,262144,16384,0.926044,0.984846,0.925232,16.8729,0.0,20,False,0,16,16,3
ucc,scatterv,1048576,65536,5.452411,5.687335,5.450697,11.4628,0.0,20,False,0,16,16,3
ucc,gather,8,8,0.199671,0.273179,0.201099,0.0382,0.0,20,False,0,16,16,3
ucc,gather,64,64,0.197912,0.229262,0.184383,0.3084,0.0,20,False,0,16,16,3
ucc,gather,512,512,0.160113,1.288187,0.246404,3.0496,0.0,20,False,0,16,16,3
ucc,gather,4096,4096,0.151655,0.236413,0.155195,25.7575,0.0,20,False,0,16,16,3
ucc,gather,32768,32768,0.283755,2.897096,0.419851,110.1304,0.0,20,False,0,16,16,3
ucc,gather,262144,262144,1.789496,2.216664,1.819378,139.7042,0.0,20,False,0,16,16,3
ucc,gather,1048576,1048576,7.450138,7.84953,7.412717,134.2257,0.0,20,False,0,16,16,3
ucc,allgather,8,8,0.396563,0.499666,0.399386,0.0192,0.0,20,False,0,16,16,3
ucc,allgather,64,64,0.427921,0.525811,0.415014,0.1426,0.0,20,False,0,16,16,3
ucc,allgather,512,512,0.726911,1.138367,0.796315,0.6717,0.0,20,False,0,16,16,3
ucc,allgather,4096,4096,0.715406,0.863462,0.719063,5.4602,0.0,20,False,0,16,16,3
ucc,allgather,32768,32768,1.095138,2.236153,1.163181,28.5352,0.0,20,False,0,16,16,3
ucc,allgather,262144,262144,2.733286,4.730208,2.94288,91.465,0.0,20,False,0,16,16,3
ucc,allgather,1048576,1048576,14.236737,16.448809,14.032154,70.2408,0.0,20,False,0,16,16,3
ucc,reduce,8,8,0.113345,0.150048,0.103831,0.0673,0.0,20,False,0,16,16,3
ucc,broadcast,8,8,0.096967,0.190534,0.102067,0.0787,0.0,20,False,0,16,16,3
ucc,broadcast,64,64,0.122386,0.148993,0.123627,0.4987,0.0,20,False,0,16,16,3
ucc,broadcast,512,512,0.117588,0.153344,0.116281,4.1525,0.0,20,False,0,16,16,3
ucc,broadcast,4096,4096,0.094697,0.129751,0.097851,41.2502,0.0,20,False,0,16,16,3
ucc,broadcast,32768,32768,0.11702,0.219966,0.122945,267.0484,0.0,20,False,0,16,16,3
ucc,broadcast,262144,262144,0.16894,0.209035,0.172523,1479.8109,0.0,20,False,0,16,16,3
ucc,broadcast,1048576,1048576,0.405079,0.426066,0.4076,2468.6543,0.0,20,False,0,16,16,3
ucc,allreduce,8,8,0.31263,0.442327,0.310935,0.0244,0.0,20,False,0,16,16,3
ucc,barrier,0,0,0.130944,0.408956,0.147326,0.0,0.130944,20,False,0,16,16,3
