channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.131081,0.14674,0.132263,0.0582,0.0,20,False,0,16,16,1
ucc,scatter,64,64,0.13579,0.16573,0.138614,0.4495,0.0,20,False,0,16,16,1
ucc,scatter,512,512,0.130594,0.159769,0.132587,3.7389,0.0,20,False,0,16,16,1
ucc,scatter,4096,4096,0.177232,1.433164,0.248734,22.0404,0.0,20,False,0,16,16,1
ucc,scatter,32768,32768,0.329837,0.400389,0.330811,94.7439,0.0,20,False,0,16,16,1
ucc,scatter,262144,262144,1.683306,1.747978,1.684543,148.5173,0.0,20,False,0,16,16,1
ucc,scatter,1048576,1048576,19.864263,20.004141,19.816501,50.3417,0.0,20,False,0,16,16,1
ucc,scatterv,8,4,0.133262,0.14488,0.133154,0.0286,0.0,20,False,0,16,16,1
ucc,scatterv,64,4,0.13575,0.164294,0.139506,0.0281,0.0,20,False,0,16,16,1
ucc,scatterv,512,32,0.130866,0.151538,0.13204,0.2332,0.0,20,False,0,16,16,1
ucc,scatterv,4096,256,0.146419,0.160906,0.148654,1.6674,0.0,20,False,0,16,16,1
ucc,scatterv,32768,2048,0.269326,0.346153,0.272043,7.2519,0.0,20,False,0,16,16,1
ucc,scatterv,262144,16384,0.889453,1.010069,0.899655,17.567,0.0,20,False,0,16,16,1
ucc,scatterv,1048576,65536,5.954688,6.330224,5.952837,10.4959,0.0,20,False,0,16,16,1
ucc,gather,8,8,0.153181,0.345292,0.161015,0.0498,0.0,20,False,0,16,16,1
ucc,gather,64,64,0.120287,0.3742,0.134281,0.5074,0.0,20,False,0,16,16,1
ucc,gather,512,512,0.121568,0.173356,0.125732,4.0165,0.0,20,False,0,16,16,1
ucc,gather,4096,4096,0.139565,0.451402,0.172736,27.9889,0.0,20,False,0,16,16,1
ucc,gather,32768,32768,0.275943,3.943659,0.46554,113.248,0.0,20,False,0,16,16,1
ucc,gather,262144,262144,1.688333,1.892388,1.705649,148.0751,0.0,20,False,0,16,16,1
ucc,gather,1048576,1048576,7.328506,7.62711,7.307073,136.4535,0.0,20,False,0,16,16,1
ucc,allgather,8,8,0.351297,0.489572,0.363361,0.0217,0.0,20,False,0,16,16,1
ucc,allgather,64,64,0.340565,0.430951,0.352897,0.1792,0.0,20,False,0,16,16,1
ucc,allgather,512,512,0.952061,1.513208,0.997682,0.5129,0.0,20,False,0,16,16,1
ucc,allgather,4096,4096,0.887116,1.219657,0.920251,4.4033,0.0,20,False,0,16,16,1
ucc,allgather,32768,32768,1.489294,1.780254,1.465597,20.9831,0.0,20,False,0,16,16,1
ucc,allgather,262144,262144,2.938115,3.204754,2.938593,85.0886,0.0,20,False,0,16,16,1
ucc,allgather,1048576,1048576,13.103611,14.314335,13.143322,76.3148,0.0,20,False,0,16,16,1
ucc,reduce,8,8,0.16387,0.199156,0.144762,0.0466,0.0,20,False,0,16,16,1
ucc,broadcast,8,8,0.093669,0.124735,0.092665,0.0815,0.0,20,False,0,16,16,1
ucc,broadcast,64,64,0.08954,0.110515,0.0858,0.6816,0.0,20,False,0,16,16,1
ucc,broadcast,512,512,0.101777,0.323505,0.11175,4.7976,0.0,20,False,0,16,16,1
ucc,broadcast,4096,4096,0.100778,0.12883,0.10334,38.7609,0.0,20,False,0,16,16,1
ucc,broadcast,32768,32768,0.12636,0.364874,0.138423,247.3083,0.0,20,False,0,16,16,1
ucc,broadcast,262144,262144,0.154261,0.339894,0.166442,1620.6247,0.0,20,False,0,16,16,1
ucc,broadcast,1048576,1048576,0.334383,0.409136,0.339701,2990.5826,0.0,20,False,0,16,16,1
ucc,allreduce,8,8,0.270744,0.34175,0.248571,0.0282,0.0,20,False,0,16,16,1
ucc,barrier,0,0,0.114355,0.485724,0.143423,0.0,0.114355,20,False,0,16,16,1
