scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,64,71093,4550000,0,109.65365543961525,5058011,2.631664276123047,7017.833948135376,106809.32641029358,4.736900329589844
s,64,71093,4550000,1,98.36846217513084,5058011,2.44903564453125,7017.833948135376,106809.32641029358,4.074573516845703
s,64,71093,4550000,2,98.17731007933617,5058011,2.3279190063476562,7017.833948135376,106809.32641029358,3.6346912384033203
s,64,71093,4550000,3,89.32260796427727,5058011,2.0875930786132812,7017.833948135376,106809.32641029358,4.117012023925781
s,64,71093,4550000,4,100.58454424142838,5058011,2.4275779724121094,7017.833948135376,106809.32641029358,7.364749908447266
s,64,71093,4550000,5,97.12899476289749,5058011,2.37274169921875,7017.833948135376,106809.32641029358,3.8874149322509766
s,64,71093,4550000,6,96.49211913347244,5058011,2.420663833618164,7017.833948135376,106809.32641029358,3.8797855377197266
s,64,71093,4550000,7,88.32116797566414,5058011,2.269268035888672,7017.833948135376,106809.32641029358,3.5033226013183594
s,64,71093,4550000,8,97.42193296551704,5058011,2.285480499267578,7017.833948135376,106809.32641029358,3.826618194580078
s,64,71093,4550000,9,98.41156750917435,5058011,2.2656917572021484,7017.833948135376,106809.32641029358,4.340410232543945
