scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,2,2275000,4550000,0,984.0495586395264,5057593,0.72479248046875,1968.0991172790527,931.5314292907715,0.2739429473876953
s,2,2275000,4550000,1,965.2824401855469,5057593,0.5810260772705078,1968.0991172790527,931.5314292907715,0.15926361083984375
s,2,2275000,4550000,2,946.3376998901367,5057593,0.6003379821777344,1968.0991172790527,931.5314292907715,0.17261505126953125
s,2,2275000,4550000,3,944.7140693664551,5057593,0.5180835723876953,1968.0991172790527,931.5314292907715,0.18095970153808594
s,2,2275000,4550000,4,943.7260627746582,5057593,0.5142688751220703,1968.0991172790527,931.5314292907715,0.20503997802734375
s,2,2275000,4550000,5,946.258544921875,5057593,0.5383491516113281,1968.0991172790527,931.5314292907715,0.22339820861816406
s,2,2275000,4550000,6,944.9273347854614,5057593,0.5586147308349609,1968.0991172790527,931.5314292907715,0.19669532775878906
s,2,2275000,4550000,7,949.5997428894043,5057593,0.5795955657958984,1968.0991172790527,931.5314292907715,0.1761913299560547
s,2,2275000,4550000,8,971.8215465545654,5057593,0.5586147308349609,1968.0991172790527,931.5314292907715,0.22125244140625
s,2,2275000,4550000,9,948.1703042984009,5057593,0.5557537078857422,1968.0991172790527,931.5314292907715,0.19788742065429688
