scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,32,142187,4550000,0,104.47419434785843,5056177,2.017974853515625,3343.1742191314697,36132.87138938904,3.489255905151367
s,32,142187,4550000,1,90.88774025440216,5056177,2.0372867584228516,3343.1742191314697,36132.87138938904,4.889726638793945
s,32,142187,4550000,2,86.20515465736389,5056177,1.9431114196777344,3343.1742191314697,36132.87138938904,2.7272701263427734
s,32,142187,4550000,3,92.98502653837204,5056177,2.099752426147461,3343.1742191314697,36132.87138938904,9.63282585144043
s,32,142187,4550000,4,86.98251098394394,5056177,1.9316673278808594,3343.1742191314697,36132.87138938904,4.049062728881836
s,32,142187,4550000,5,82.76890218257904,5056177,2.103567123413086,3343.1742191314697,36132.87138938904,3.513813018798828
s,32,142187,4550000,6,86.09209209680557,5056177,1.9841194152832031,3343.1742191314697,36132.87138938904,0.7884502410888672
s,32,142187,4550000,7,89.46242928504944,5056177,2.062082290649414,3343.1742191314697,36132.87138938904,0.6015300750732422
s,32,142187,4550000,8,86.747907102108,5056177,1.8584728240966797,3343.1742191314697,36132.87138938904,4.024982452392578
s,32,142187,4550000,9,83.00232142210007,5056177,1.8150806427001953,3343.1742191314697,36132.87138938904,3.640413284301758
