scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,2,2275000,4550000,0,976.7582416534424,5057593,0.8320808410644531,1953.5164833068848,719.005823135376,0.7734298706054688
s,2,2275000,4550000,1,956.6570520401001,5057593,0.6458759307861328,1953.5164833068848,719.005823135376,0.1747608184814453
s,2,2275000,4550000,2,939.400315284729,5057593,0.6425380706787109,1953.5164833068848,719.005823135376,0.1628398895263672
s,2,2275000,4550000,3,939.9880170822144,5057593,0.6809234619140625,1953.5164833068848,719.005823135376,0.1723766326904297
s,2,2275000,4550000,4,938.0183219909668,5057593,0.6694793701171875,1953.5164833068848,719.005823135376,0.18095970153808594
s,2,2275000,4550000,5,956.5577507019043,5057593,0.6625652313232422,1953.5164833068848,719.005823135376,0.17952919006347656
s,2,2275000,4550000,6,946.650505065918,5057593,0.6728172302246094,1953.5164833068848,719.005823135376,0.16236305236816406
s,2,2275000,4550000,7,936.8151426315308,5057593,0.6425380706787109,1953.5164833068848,719.005823135376,0.1926422119140625
s,2,2275000,4550000,8,933.0281019210815,5057593,0.6566047668457031,1953.5164833068848,719.005823135376,0.17142295837402344
s,2,2275000,4550000,9,946.601390838623,5057593,0.6597042083740234,1953.5164833068848,719.005823135376,0.13518333435058594
