scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,8,568750,4550000,0,292.2993004322052,5053674,1.6696453094482422,2338.3944034576416,1741.6493892669678,18.317222595214844
s,8,568750,4550000,1,268.4720456600189,5053674,1.3496875762939453,2338.3944034576416,1741.6493892669678,14.97030258178711
s,8,568750,4550000,2,433.5830807685852,5053674,1.8157958984375,3468.6646461486816,1741.6493892669678,2.8696060180664062
s,8,568750,4550000,3,265.27586579322815,5053674,1.3337135314941406,3468.6646461486816,1741.6493892669678,13.602733612060547
s,8,568750,4550000,4,273.57950806617737,5053674,1.3811588287353516,3468.6646461486816,1741.6493892669678,14.86349105834961
s,8,568750,4550000,5,266.8740749359131,5053674,1.3921260833740234,3468.6646461486816,1741.6493892669678,14.642715454101562
s,8,568750,4550000,6,278.1822979450226,5053674,1.2907981872558594,3468.6646461486816,1741.6493892669678,14.142274856567383
s,8,568750,4550000,7,480.8993935585022,5053674,1.3985633850097656,3847.1951484680176,1741.6493892669678,20.164966583251953
s,8,568750,4550000,8,271.84346318244934,5053674,1.3582706451416016,3847.1951484680176,1741.6493892669678,20.491838455200195
s,8,568750,4550000,9,457.0552706718445,5053674,1.3439655303955078,3847.1951484680176,1741.6493892669678,205.0626277923584
