scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,32,142187,4550000,0,113.44411969184875,5056177,2.2580623626708984,3630.21183013916,39019.094705581665,6.688117980957031
s,32,142187,4550000,1,85.25928854942322,5056177,2.3124217987060547,3630.21183013916,39019.094705581665,5.508661270141602
s,32,142187,4550000,2,89.8185521364212,5056177,2.2573471069335938,3630.21183013916,39019.094705581665,4.910707473754883
s,32,142187,4550000,3,87.55875378847122,5056177,2.027273178100586,3630.21183013916,39019.094705581665,5.069255828857422
s,32,142187,4550000,4,89.76686000823975,5056177,2.117633819580078,3630.21183013916,39019.094705581665,6.039857864379883
s,32,142187,4550000,5,81.22112601995468,5056177,2.1696090698242188,3630.21183013916,39019.094705581665,4.712343215942383
s,32,142187,4550000,6,86.61703020334244,5056177,2.1495819091796875,3630.21183013916,39019.094705581665,3.82232666015625
s,32,142187,4550000,7,82.75219798088074,5056177,2.129793167114258,3630.21183013916,39019.094705581665,5.196094512939453
s,32,142187,4550000,8,86.64928376674652,5056177,2.144336700439453,3630.21183013916,39019.094705581665,5.2051544189453125
s,32,142187,4550000,9,87.42370456457138,5056177,2.0089149475097656,3630.21183013916,39019.094705581665,5.335330963134766
