scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,4,1137500,4550000,0,493.7683939933777,5057786,1.1661052703857422,1975.0735759735107,575.5212306976318,0.3142356872558594
s,4,1137500,4550000,1,458.13262462615967,5057786,0.7598400115966797,1975.0735759735107,575.5212306976318,4.483461380004883
s,4,1137500,4550000,2,460.50214767456055,5057786,0.8881092071533203,1975.0735759735107,575.5212306976318,0.244140625
s,4,1137500,4550000,3,460.3753685951233,5057786,0.7960796356201172,1975.0735759735107,575.5212306976318,0.23794174194335938
s,4,1137500,4550000,4,468.7291383743286,5057786,0.7555484771728516,1975.0735759735107,575.5212306976318,1.2509822845458984
s,4,1137500,4550000,5,465.2521014213562,5057786,0.8702278137207031,1975.0735759735107,575.5212306976318,5.986452102661133
s,4,1137500,4550000,6,457.9911231994629,5057786,0.9071826934814453,1975.0735759735107,575.5212306976318,0.1800060272216797
s,4,1137500,4550000,7,462.668776512146,5057786,0.9562969207763672,1975.0735759735107,575.5212306976318,0.23889541625976562
s,4,1137500,4550000,8,463.6497497558594,5057786,0.8368492126464844,1975.0735759735107,575.5212306976318,2.257823944091797
s,4,1137500,4550000,9,456.60871267318726,5057786,0.8966922760009766,1975.0735759735107,575.5212306976318,0.28443336486816406
