scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,16,284375,4550000,0,160.17186641693115,5053413,1.7032623291015625,2562.7498626708984,15677.114725112915,11.20448112487793
s,16,284375,4550000,1,135.29382646083832,5053413,1.6586780548095703,2562.7498626708984,15677.114725112915,6.95490837097168
s,16,284375,4550000,2,128.2094120979309,5053413,1.5826225280761719,2562.7498626708984,15677.114725112915,6.798505783081055
s,16,284375,4550000,3,128.8333386182785,5053413,1.6858577728271484,2562.7498626708984,15677.114725112915,6.096124649047852
s,16,284375,4550000,4,125.0695139169693,5053413,1.5478134155273438,2562.7498626708984,15677.114725112915,6.541252136230469
s,16,284375,4550000,5,141.1644071340561,5053413,1.6405582427978516,2562.7498626708984,15677.114725112915,7.157564163208008
s,16,284375,4550000,6,139.19104635715485,5053413,1.6641616821289062,2562.7498626708984,15677.114725112915,6.644725799560547
s,16,284375,4550000,7,126.54818594455719,5053413,1.6133785247802734,2562.7498626708984,15677.114725112915,6.867170333862305
s,16,284375,4550000,8,136.67616248130798,5053413,1.6973018646240234,2562.7498626708984,15677.114725112915,8.22138786315918
s,16,284375,4550000,9,133.87073576450348,5053413,1.5614032745361328,2562.7498626708984,15677.114725112915,6.650447845458984
