scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,64,71093,4550000,0,113.04833739995956,5058011,2.6907920837402344,7235.093593597412,74742.19226837158,4.8313140869140625
s,64,71093,4550000,1,106.86767846345901,5058011,2.362489700317383,7235.093593597412,74742.19226837158,2.7081966400146484
s,64,71093,4550000,2,102.3828312754631,5058011,2.406597137451172,7235.093593597412,74742.19226837158,3.643035888671875
s,64,71093,4550000,3,95.49715369939804,5058011,2.4166107177734375,7235.093593597412,74742.19226837158,3.448963165283203
s,64,71093,4550000,4,90.14324098825455,5058011,2.3107528686523438,7235.093593597412,74742.19226837158,1.8754005432128906
s,64,71093,4550000,5,91.77186712622643,5058011,2.2339820861816406,7235.093593597412,74742.19226837158,1.7361640930175781
s,64,71093,4550000,6,93.00577268004417,5058011,2.345561981201172,7235.093593597412,74742.19226837158,1.8379688262939453
s,64,71093,4550000,7,91.68322384357452,5058011,2.329111099243164,7235.093593597412,74742.19226837158,1.4128684997558594
s,64,71093,4550000,8,91.8361060321331,5058011,2.011537551879883,7235.093593597412,74742.19226837158,1.8794536590576172
s,64,71093,4550000,9,98.52652251720428,5058011,2.2449493408203125,7235.093593597412,74742.19226837158,1.8694400787353516
