scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,16,9100000,145600000,0,5002.731621265411,161774191,1.89971923828125,80043.70594024658,18716.70937538147,84.5177173614502
w,16,9100000,145600000,1,5042.940258979797,161774191,1.6627311706542969,80687.04414367676,18716.70937538147,101.78089141845703
w,16,9100000,145600000,2,5031.478732824326,161774191,1.7282962799072266,80687.04414367676,18716.70937538147,83.73212814331055
w,16,9100000,145600000,3,5125.1357942819595,161774191,1.7402172088623047,82002.17270851135,18716.70937538147,190.80758094787598
w,16,9100000,145600000,4,5132.031291723251,161774191,2.0492076873779297,82112.50066757202,18716.70937538147,181.81681632995605
w,16,9100000,145600000,5,5098.654076457024,161774191,1.794576644897461,82112.50066757202,18716.70937538147,137.74633407592773
w,16,9100000,145600000,6,5093.454599380493,161774191,1.9342899322509766,82112.50066757202,18716.70937538147,139.53661918640137
w,16,9100000,145600000,7,5138.042196631432,161774191,1.8150806427001953,82208.6751461029,18716.70937538147,25.41351318359375
w,16,9100000,145600000,8,5058.487430214882,161774191,1.8558502197265625,82208.6751461029,18716.70937538147,45.32051086425781
w,16,9100000,145600000,9,5086.552917957306,161774191,1.5976428985595703,82208.6751461029,18716.70937538147,73.30584526062012
