scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,2,9100000,18200000,0,4296.061754226685,20222454,0.7960796356201172,8592.12350845337,715.0247097015381,60.77384948730469
w,2,9100000,18200000,1,4401.62992477417,20222454,0.5984306335449219,8803.25984954834,715.0247097015381,19.807815551757812
w,2,9100000,18200000,2,4314.582705497742,20222454,0.6773471832275391,8803.25984954834,715.0247097015381,74.0361213684082
w,2,9100000,18200000,3,4308.54606628418,20222454,0.6537437438964844,8803.25984954834,715.0247097015381,49.852848052978516
w,2,9100000,18200000,4,4302.199602127075,20222454,0.637054443359375,8803.25984954834,715.0247097015381,87.9669189453125
w,2,9100000,18200000,5,4292.664051055908,20222454,0.5729198455810547,8803.25984954834,715.0247097015381,36.58008575439453
w,2,9100000,18200000,6,4285.486698150635,20222454,0.6265640258789062,8803.25984954834,715.0247097015381,57.45244026184082
w,2,9100000,18200000,7,4291.178941726685,20222454,0.6172657012939453,8803.25984954834,715.0247097015381,76.35712623596191
w,2,9100000,18200000,8,4306.840419769287,20222454,0.6413459777832031,8803.25984954834,715.0247097015381,72.64852523803711
w,2,9100000,18200000,9,4307.387828826904,20222454,0.6647109985351562,8803.25984954834,715.0247097015381,76.16472244262695
