scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,8,9100000,72800000,0,4905.3933918476105,80888085,1.5177726745605469,39243.147134780884,1240.3371334075928,229.47311401367188
w,8,9100000,72800000,1,4902.3071229457855,80888085,1.4500617980957031,39243.147134780884,1240.3371334075928,224.81322288513184
w,8,9100000,72800000,2,4878.975182771683,80888085,1.5816688537597656,39243.147134780884,1240.3371334075928,218.37544441223145
w,8,9100000,72800000,3,4802.053093910217,80888085,1.2707710266113281,39243.147134780884,1240.3371334075928,145.46442031860352
w,8,9100000,72800000,4,4896.174401044846,80888085,1.2469291687011719,39243.147134780884,1240.3371334075928,233.65378379821777
w,8,9100000,72800000,5,4892.126739025116,80888085,1.3203620910644531,39243.147134780884,1240.3371334075928,57.4798583984375
w,8,9100000,72800000,6,4917.186260223389,80888085,1.5385150909423828,39337.49008178711,1240.3371334075928,181.04314804077148
w,8,9100000,72800000,7,4952.389240264893,80888085,1.348257064819336,39619.11392211914,1240.3371334075928,186.57469749450684
w,8,9100000,72800000,8,4944.395363330841,80888085,1.4617443084716797,39619.11392211914,1240.3371334075928,159.03592109680176
w,8,9100000,72800000,9,4959.277510643005,80888085,1.46484375,39674.22008514404,1240.3371334075928,211.1976146697998
