scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,2,9100000,18200000,0,4351.069092750549,20222454,0.7827281951904297,8702.138185501099,1529.184103012085,33.478498458862305
w,2,9100000,18200000,1,4323.977708816528,20222454,0.6499290466308594,8702.138185501099,1529.184103012085,39.77680206298828
w,2,9100000,18200000,2,4421.716570854187,20222454,0.7221698760986328,8843.433141708374,1529.184103012085,0.1690387725830078
w,2,9100000,18200000,3,4361.02819442749,20222454,0.6670951843261719,8843.433141708374,1529.184103012085,56.52761459350586
w,2,9100000,18200000,4,4352.498888969421,20222454,0.6301403045654297,8843.433141708374,1529.184103012085,65.03653526306152
w,2,9100000,18200000,5,4383.134126663208,20222454,0.5326271057128906,8843.433141708374,1529.184103012085,24.593591690063477
w,2,9100000,18200000,6,4411.155343055725,20222454,0.6525516510009766,8843.433141708374,1529.184103012085,74.01871681213379
w,2,9100000,18200000,7,4363.7601137161255,20222454,0.5755424499511719,8843.433141708374,1529.184103012085,26.744365692138672
w,2,9100000,18200000,8,4378.427863121033,20222454,0.6203651428222656,8843.433141708374,1529.184103012085,46.46801948547363
w,2,9100000,18200000,9,4384.03856754303,20222454,0.6346702575683594,8843.433141708374,1529.184103012085,58.32219123840332
