scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,64,9100000,582400000,0,5508.002739399672,647102085,3.0241012573242188,352512.175321579,72674.69549179077,313.0660057067871
w,64,9100000,582400000,1,5492.979258298874,647102085,2.9001235961914062,352512.175321579,72674.69549179077,311.9790554046631
w,64,9100000,582400000,2,5503.646075725555,647102085,2.973318099975586,352512.175321579,72674.69549179077,270.0941562652588
w,64,9100000,582400000,3,5467.462733387947,647102085,2.759218215942383,352512.175321579,72674.69549179077,244.99082565307617
w,64,9100000,582400000,4,5499.897468835115,647102085,2.8083324432373047,352512.175321579,72674.69549179077,302.86240577697754
w,64,9100000,582400000,5,5515.569094568491,647102085,2.871990203857422,352996.4220523834,72674.69549179077,385.6217861175537
w,64,9100000,582400000,6,5597.760912030935,647102085,2.8476715087890625,358256.69836997986,72674.69549179077,469.1741466522217
w,64,9100000,582400000,7,5504.590690135956,647102085,3.000974655151367,358256.69836997986,72674.69549179077,326.0538578033447
w,64,9100000,582400000,8,5390.668049454689,647102085,2.8581619262695312,358256.69836997986,72674.69549179077,257.06982612609863
w,64,9100000,582400000,9,5426.019113510847,647102085,2.5436878204345703,358256.69836997986,72674.69549179077,213.26565742492676
