scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,16,9100000,145600000,0,5154.71588075161,161774191,1.917123794555664,82475.45409202576,19272.71842956543,124.35150146484375
w,16,9100000,145600000,1,5055.418908596039,161774191,1.8131732940673828,82475.45409202576,19272.71842956543,75.84619522094727
w,16,9100000,145600000,2,5161.452040076256,161774191,1.9714832305908203,82583.2326412201,19272.71842956543,263.1876468658447
w,16,9100000,145600000,3,5182.316333055496,161774191,1.7943382263183594,82917.06132888794,19272.71842956543,116.90378189086914
w,16,9100000,145600000,4,5019.850537180901,161774191,1.707315444946289,82917.06132888794,19272.71842956543,46.58699035644531
w,16,9100000,145600000,5,5039.421364665031,161774191,1.7549991607666016,82917.06132888794,19272.71842956543,18.10479164123535
w,16,9100000,145600000,6,5067.072823643684,161774191,2.000570297241211,82917.06132888794,19272.71842956543,54.793357849121094
w,16,9100000,145600000,7,4984.243363142014,161774191,1.6472339630126953,82917.06132888794,19272.71842956543,2.994060516357422
w,16,9100000,145600000,8,5334.0576738119125,161774191,2.197742462158203,85344.9227809906,19272.71842956543,0.4506111145019531
w,16,9100000,145600000,9,5203.31871509552,161774191,1.8992424011230469,85344.9227809906,19272.71842956543,218.3384895324707
