scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,64,9100000,582400000,0,5374.744851142168,647102085,3.704547882080078,343983.67047309875,69710.12330055237,48.74086380004883
w,64,9100000,582400000,1,5407.53661096096,647102085,2.9745101928710938,346082.34310150146,69710.12330055237,94.77782249450684
w,64,9100000,582400000,2,5587.163921445608,647102085,3.323793411254883,357578.4909725189,69710.12330055237,235.94427108764648
w,64,9100000,582400000,3,5398.0380073189735,647102085,2.7289390563964844,357578.4909725189,69710.12330055237,85.2360725402832
w,64,9100000,582400000,4,6292.789462953806,647102085,3.7686824798583984,402738.5256290436,69710.12330055237,1062.6041889190674
w,64,9100000,582400000,5,5473.543602973223,647102085,2.9802322387695312,402738.5256290436,69710.12330055237,133.47768783569336
w,64,9100000,582400000,6,5586.046528071165,647102085,2.737760543823242,402738.5256290436,69710.12330055237,148.71835708618164
w,64,9100000,582400000,7,5525.068737566471,647102085,3.1156539916992188,402738.5256290436,69710.12330055237,266.2172317504883
w,64,9100000,582400000,8,5468.286786228418,647102085,2.8634071350097656,402738.5256290436,69710.12330055237,52.3073673248291
w,64,9100000,582400000,9,5593.139983713627,647102085,2.897024154663086,402738.5256290436,69710.12330055237,269.79756355285645
