scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,64,9100000,582400000,0,5433.568336069584,647102085,3.1440258026123047,347748.37350845337,71580.13463020325,294.80648040771484
w,64,9100000,582400000,1,5519.353698939085,647102085,3.4651756286621094,353238.63673210144,71580.13463020325,105.59988021850586
w,64,9100000,582400000,2,5362.94062808156,647102085,2.814054489135742,353238.63673210144,71580.13463020325,170.8049774169922
w,64,9100000,582400000,3,5464.479107409716,647102085,2.895355224609375,353238.63673210144,71580.13463020325,174.48043823242188
w,64,9100000,582400000,4,5508.674640208483,647102085,2.6772022247314453,353238.63673210144,71580.13463020325,362.7004623413086
w,64,9100000,582400000,5,5599.68139231205,647102085,2.9363632202148438,358379.6091079712,71580.13463020325,302.8562068939209
w,64,9100000,582400000,6,5430.8658093214035,647102085,2.917766571044922,358379.6091079712,71580.13463020325,166.76688194274902
w,64,9100000,582400000,7,5502.677366137505,647102085,2.6140213012695312,358379.6091079712,71580.13463020325,189.31174278259277
w,64,9100000,582400000,8,5435.0432604551315,647102085,2.6662349700927734,358379.6091079712,71580.13463020325,243.62921714782715
w,64,9100000,582400000,9,5455.31652122736,647102085,2.888917922973633,358379.6091079712,71580.13463020325,253.43084335327148
