scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,16,9100000,145600000,0,480.11595010757446,10103748,2772.6387977600098,7681.855201721191,27.67014503479004,5352.521896362305,243.2727813720703,5407.288312911987,8125.1490116119385,10240,7681.855201721191,76.81855201721191,0.0012835117609052659,0.0005,0.0017835117609052659
w,16,9100000,145600000,1,496.66400253772736,10103748,2713.667392730713,7946.624040603638,27.67014503479004,4196.377754211426,243.2727813720703,5003.759384155273,6910.0341796875,10240,7946.624040603638,79.46624040603638,0.0013276399889752867,0.0005,0.0018276399889752867
w,16,9100000,145600000,2,519.9908316135406,10103748,4205.038547515869,8319.85330581665,27.67014503479004,3052.804708480835,243.2727813720703,6197.916030883789,7257.832288742065,10240,8319.85330581665,83.1985330581665,0.0013898449909205439,0.0005,0.0018898449909205439
w,16,9100000,145600000,3,786.175325512886,10103748,2761.672258377075,12578.805208206177,27.67014503479004,5320.236444473267,243.2727813720703,8344.97594833374,8081.898212432861,10240,12578.805208206177,125.78805208206177,0.002099671727636099,0.0005,0.002599671727636099
w,16,9100000,145600000,4,664.9618446826935,10103748,2505.1159858703613,12578.805208206177,27.67014503479004,7139.327764511108,243.2727813720703,5481.823205947876,9644.432544708252,10240,12578.805208206177,125.78805208206177,0.002099671727636099,0.0005,0.002599671727636099
w,16,9100000,145600000,5,655.4352790117264,10103748,2543.409824371338,12578.805208206177,27.67014503479004,7662.806034088135,243.2727813720703,5299.144744873047,10206.204891204834,10240,12578.805208206177,125.78805208206177,0.002099671727636099,0.0005,0.002599671727636099
w,16,9100000,145600000,6,752.9018968343735,10103748,2733.3438396453857,12578.805208206177,27.67014503479004,8993.497371673584,243.2727813720703,5659.49273109436,11726.829290390015,10240,12578.805208206177,125.78805208206177,0.002099671727636099,0.0005,0.002599671727636099
w,16,9100000,145600000,7,840.9071266651154,10103748,3702.2573947906494,13454.514026641846,27.67014503479004,10546.491622924805,243.2727813720703,6171.756744384766,14248.738050460815,10240,13454.514026641846,134.54514026641846,0.0022456234892783166,0.0005,0.0027456234892783166
w,16,9100000,145600000,8,1095.6795066595078,10103748,2567.455053329468,17530.872106552124,27.67014503479004,14184.392213821411,243.2727813720703,6981.507062911987,16751.835823059082,10240,17530.872106552124,175.30872106552124,0.002925017861382723,0.0005,0.003425017861382723
w,16,9100000,145600000,9,851.9826531410217,10103748,8270.322799682617,17530.872106552124,27.67014503479004,8465.171813964844,243.2727813720703,10083.521127700806,16735.48412322998,10240,17530.872106552124,175.30872106552124,0.002925017861382723,0.0005,0.003425017861382723
