scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,2,9100000,18200000,0,4023.6960649490356,10115842,944.7455406188965,8047.392129898071,36.98563575744629,3453.56822013855,336.75622940063477,7266.666889190674,4398.3025550842285,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,1,3911.836266517639,10115842,1032.2985649108887,8047.392129898071,36.98563575744629,815.854549407959,336.75622940063477,7171.576738357544,1848.1404781341553,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,2,3820.3641176223755,10115842,1037.5025272369385,8047.392129898071,36.98563575744629,468.13488006591797,336.75622940063477,7338.670253753662,1505.6259632110596,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,3,3860.7513904571533,10115842,934.666633605957,8047.392129898071,36.98563575744629,351.31144523620605,336.75622940063477,7546.0920333862305,1285.9647274017334,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,4,3834.028959274292,10115842,1254.6184062957764,8047.392129898071,36.98563575744629,239.73560333251953,336.75622940063477,7617.638826370239,1494.3428039550781,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,5,3719.162344932556,10115842,1161.651611328125,8047.392129898071,36.98563575744629,248.40688705444336,336.75622940063477,7371.573686599731,1410.0477695465088,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,6,3676.4508485794067,10115842,1056.9994449615479,8047.392129898071,36.98563575744629,263.4084224700928,336.75622940063477,7291.082143783569,1320.3961849212646,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,7,3726.6082763671875,10115842,1270.3921794891357,8047.392129898071,36.98563575744629,268.690824508667,336.75622940063477,7389.774322509766,1539.0713214874268,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,8,3700.4085779190063,10115842,972.8875160217285,8047.392129898071,36.98563575744629,699.1324424743652,336.75622940063477,6904.036521911621,1672.0075607299805,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
w,2,9100000,18200000,9,3784.6158742904663,10115842,1371.8385696411133,8047.392129898071,36.98563575744629,285.16697883605957,336.75622940063477,7493.353843688965,1656.9936275482178,10240,8047.392129898071,80.47392129898071,0.001341634704113722,0.00015000000000000001,0.001491634704113722
