scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,2,9100000,18200000,0,3818.073511123657,10115842,1041.6545867919922,7636.147022247314,35.35890579223633,287.7178192138672,317.9316520690918,7597.107648849487,1329.3604850769043,10240,7636.147022247314,76.36147022247314,0.0012730937157568933,0.00015000000000000001,0.0014230937157568933
w,2,9100000,18200000,1,3856.5090894699097,10115842,965.2698040008545,7713.018178939819,35.35890579223633,717.3945903778076,317.9316520690918,7157.767772674561,1682.6517581939697,10240,7713.018178939819,77.1301817893982,0.001285905600829363,0.00015000000000000001,0.001435905600829363
w,2,9100000,18200000,2,3720.202684402466,10115842,1068.8931941986084,7713.018178939819,35.35890579223633,233.2134246826172,317.9316520690918,7381.454229354858,1302.0949363708496,10240,7713.018178939819,77.1301817893982,0.001285905600829363,0.00015000000000000001,0.001435905600829363
w,2,9100000,18200000,3,3734.1150045394897,10115842,1263.6351585388184,7713.018178939819,35.35890579223633,529.2015075683594,317.9316520690918,7130.9802532196045,1792.8252220153809,10240,7713.018178939819,77.1301817893982,0.001285905600829363,0.00015000000000000001,0.001435905600829363
w,2,9100000,18200000,4,3722.1282720565796,10115842,1108.2353591918945,7713.018178939819,35.35890579223633,169.1277027130127,317.9316520690918,7364.943504333496,1277.350664138794,10240,7713.018178939819,77.1301817893982,0.001285905600829363,0.00015000000000000001,0.001435905600829363
w,2,9100000,18200000,5,3771.3584899902344,10115842,1032.6778888702393,7713.018178939819,35.35890579223633,278.43451499938965,317.9316520690918,7473.267555236816,1311.1014366149902,10240,7713.018178939819,77.1301817893982,0.001285905600829363,0.00015000000000000001,0.001435905600829363
w,2,9100000,18200000,6,3862.608790397644,10115842,965.6054973602295,7725.217580795288,35.35890579223633,751.7898082733154,317.9316520690918,7160.994052886963,1717.3826694488525,10240,7725.217580795288,77.25217580795288,0.0012879388385384084,0.00015000000000000001,0.0014379388385384083
w,2,9100000,18200000,7,4205.707669258118,10115842,1070.7662105560303,8411.415338516235,35.35890579223633,305.30238151550293,317.9316520690918,8338.536024093628,1376.05619430542,10240,8411.415338516235,84.11415338516235,0.0014023053602244854,0.00015000000000000001,0.0015523053602244854
w,2,9100000,18200000,8,3697.232723236084,10115842,1045.4294681549072,8411.415338516235,35.35890579223633,336.223840713501,317.9316520690918,7318.843126296997,1381.6413879394531,10240,8411.415338516235,84.11415338516235,0.0014023053602244854,0.00015000000000000001,0.0015523053602244854
w,2,9100000,18200000,9,4057.6553344726562,10115842,1504.176139831543,8411.415338516235,35.35890579223633,334.0036869049072,317.9316520690918,8035.4461669921875,1838.1683826446533,10240,8411.415338516235,84.11415338516235,0.0014023053602244854,0.00015000000000000001,0.0015523053602244854
