scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,8,9100000,72800000,0,962.8547132015228,10122111,1834.991455078125,7702.837705612183,30.012130737304688,1858.2313060760498,234.70330238342285,6392.995357513428,3693.2103633880615,10240,7702.837705612183,77.02837705612183,0.0012854088518812657,0.00030000000000000003,0.0015854088518812656
w,8,9100000,72800000,1,1621.2241649627686,10122111,2009.4482898712158,12969.793319702148,30.012130737304688,4459.950923919678,234.70330238342285,8934.200763702393,6469.386577606201,10240,12969.793319702148,129.69793319702148,0.002163236543214798,0.00030000000000000003,0.002463236543214798
w,8,9100000,72800000,2,1605.9291362762451,10122111,1925.9865283966064,12969.793319702148,30.012130737304688,2039.2987728118896,234.70330238342285,11477.741956710815,3965.273380279541,10240,12969.793319702148,129.69793319702148,0.002163236543214798,0.00030000000000000003,0.002463236543214798
w,8,9100000,72800000,3,1272.5043892860413,10122111,1910.9001159667969,12969.793319702148,30.012130737304688,2376.2059211730957,234.70330238342285,8396.944046020508,4287.094593048096,10240,12969.793319702148,129.69793319702148,0.002163236543214798,0.00030000000000000003,0.002463236543214798
w,8,9100000,72800000,4,1277.0286202430725,10122111,1764.254093170166,12969.793319702148,30.012130737304688,2614.262342453003,234.70330238342285,8091.618299484253,4378.504753112793,10240,12969.793319702148,129.69793319702148,0.002163236543214798,0.00030000000000000003,0.002463236543214798
w,8,9100000,72800000,5,944.0240263938904,10122111,2386.958599090576,12969.793319702148,30.012130737304688,2437.0574951171875,234.70330238342285,5720.850944519043,4824.005365371704,10240,12969.793319702148,129.69793319702148,0.002163236543214798,0.00030000000000000003,0.002463236543214798
w,8,9100000,72800000,6,917.7249372005463,10122111,2332.6826095581055,12969.793319702148,30.012130737304688,2386.035203933716,234.70330238342285,6096.308469772339,4718.705415725708,10240,12969.793319702148,129.69793319702148,0.002163236543214798,0.00030000000000000003,0.002463236543214798
w,8,9100000,72800000,7,1711.6351425647736,10122111,2224.046468734741,13693.081140518188,30.012130737304688,6348.679304122925,234.70330238342285,7929.091930389404,8572.715044021606,10240,13693.081140518188,136.93081140518188,0.002283784754446745,0.00030000000000000003,0.002583784754446745
w,8,9100000,72800000,8,1700.7067799568176,10122111,2080.5318355560303,13693.081140518188,30.012130737304688,8856.342077255249,234.70330238342285,5669.207572937012,10936.861753463745,10240,13693.081140518188,136.93081140518188,0.002283784754446745,0.00030000000000000003,0.002583784754446745
w,8,9100000,72800000,9,1107.7941954135895,10122111,1939.6233558654785,13693.081140518188,30.012130737304688,3819.4217681884766,234.70330238342285,6007.201910018921,5759.0343952178955,10240,13693.081140518188,136.93081140518188,0.002283784754446745,0.00030000000000000003,0.002583784754446745
