channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.032286,0.052532,0.033442,0.2363,0.0,20,False,0,2,2,3
ucc,scatter,64,64,0.032054,0.034246,0.031993,1.9041,0.0,20,False,0,2,2,3
ucc,scatter,512,512,0.032211,0.034326,0.031498,15.1588,0.0,20,False,0,2,2,3
ucc,scatter,4096,4096,0.03626,0.050163,0.036473,107.7274,0.0,20,False,0,2,2,3
ucc,scatter,32768,32768,0.049442,0.112093,0.053585,632.0601,0.0,20,False,0,2,2,3
ucc,scatter,262144,262144,0.210154,0.317508,0.215625,1189.601,0.0,20,False,0,2,2,3
ucc,scatter,1048576,1048576,1.33977,1.415056,1.32525,746.3965,0.0,20,False,0,2,2,3
ucc,scatterv,8,4,0.032186,0.045962,0.032983,0.1185,0.0,20,False,0,2,2,3
ucc,scatterv,64,32,0.032422,0.042119,0.032955,0.9413,0.0,20,False,0,2,2,3
ucc,scatterv,512,256,0.032066,0.033334,0.032223,7.6136,0.0,20,False,0,2,2,3
ucc,scatterv,4096,2048,0.036899,0.044055,0.037254,52.9309,0.0,20,False,0,2,2,3
ucc,scatterv,32768,16384,0.062061,0.077376,0.063772,251.7704,0.0,20,False,0,2,2,3
ucc,scatterv,262144,131072,0.171295,0.210396,0.172703,729.7353,0.0,20,False,0,2,2,3
ucc,scatterv,1048576,524288,0.761217,0.836274,0.769163,656.8429,0.0,20,False,0,2,2,3
ucc,gather,8,8,0.078707,0.148341,0.080821,0.0969,0.0,20,False,0,2,2,3
ucc,gather,64,64,0.062945,0.09685,0.069102,0.9697,0.0,20,False,0,2,2,3
ucc,gather,512,512,0.094245,0.110648,0.09257,5.181,0.0,20,False,0,2,2,3
ucc,gather,4096,4096,0.06228,0.110869,0.070732,62.7208,0.0,20,False,0,2,2,3
ucc,gather,32768,32768,0.069025,0.104726,0.0764,452.7345,0.0,20,False,0,2,2,3
ucc,gather,262144,262144,0.145762,0.172344,0.14752,1715.1247,0.0,20,False,0,2,2,3
ucc,gather,1048576,1048576,0.465355,0.625583,0.492164,2148.8948,0.0,20,False,0,2,2,3
ucc,allgather,8,8,0.127132,0.18836,0.128855,0.06,0.0,20,False,0,2,2,3
ucc,allgather,64,64,0.1701,0.258414,0.172941,0.3588,0.0,20,False,0,2,2,3
ucc,allgather,512,512,0.172869,0.257317,0.190016,2.8246,0.0,20,False,0,2,2,3
ucc,allgather,4096,4096,0.216973,0.266042,0.215844,18.0034,0.0,20,False,0,2,2,3
ucc,allgather,32768,32768,0.191631,0.240295,0.199963,163.0742,0.0,20,False,0,2,2,3
ucc,allgather,262144,262144,0.227608,0.279121,0.229822,1098.3797,0.0,20,False,0,2,2,3
ucc,allgather,1048576,1048576,0.628597,0.770993,0.627705,1590.8431,0.0,20,False,0,2,2,3
ucc,reduce,8,8,0.042356,0.096037,0.045683,0.1801,0.0,20,False,0,2,2,3
ucc,broadcast,8,8,0.015516,0.016869,0.015305,0.4917,0.0,20,False,0,2,2,3
ucc,broadcast,64,64,0.015964,0.023671,0.017017,3.8233,0.0,20,False,0,2,2,3
ucc,broadcast,512,512,0.015394,0.021733,0.014973,31.72,0.0,20,False,0,2,2,3
ucc,broadcast,4096,4096,0.017262,0.026741,0.01777,226.2984,0.0,20,False,0,2,2,3
ucc,broadcast,32768,32768,0.019866,0.041845,0.021387,1573.079,0.0,20,False,0,2,2,3
ucc,broadcast,262144,262144,0.044914,0.050314,0.045306,5566.1932,0.0,20,False,0,2,2,3
ucc,broadcast,1048576,1048576,0.404341,0.461677,0.395705,2473.16,0.0,20,False,0,2,2,3
ucc,allreduce,8,8,0.060829,0.071447,0.061228,0.1254,0.0,20,False,0,2,2,3
ucc,barrier,0,0,0.027434,0.039966,0.02169,0.0,0.027434,20,False,0,2,2,3
