channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.032165,0.040994,0.033339,0.2372,0.0,20,False,0,2,2,1
ucc,scatter,64,64,0.032178,0.036119,0.032418,1.8968,0.0,20,False,0,2,2,1
ucc,scatter,512,512,0.032571,0.168614,0.039704,14.9913,0.0,20,False,0,2,2,1
ucc,scatter,4096,4096,0.036562,0.044611,0.037349,106.8405,0.0,20,False,0,2,2,1
ucc,scatter,32768,32768,0.060288,0.123654,0.06705,518.3453,0.0,20,False,0,2,2,1
ucc,scatter,262144,262144,0.214861,0.223956,0.21562,1163.5429,0.0,20,False,0,2,2,1
ucc,scatter,1048576,1048576,1.204336,1.294367,1.200375,830.3334,0.0,20,False,0,2,2,1
ucc,scatterv,8,4,0.030995,0.033889,0.031218,0.1231,0.0,20,False,0,2,2,1
ucc,scatterv,64,32,0.031912,0.040063,0.032026,0.9563,0.0,20,False,0,2,2,1
ucc,scatterv,512,256,0.032019,0.038498,0.031775,7.6249,0.0,20,False,0,2,2,1
ucc,scatterv,4096,2048,0.035972,0.043129,0.036785,54.2949,0.0,20,False,0,2,2,1
ucc,scatterv,32768,16384,0.05421,0.069237,0.054855,288.231,0.0,20,False,0,2,2,1
ucc,scatterv,262144,131072,0.169064,0.283045,0.178584,739.365,0.0,20,False,0,2,2,1
ucc,scatterv,1048576,524288,0.767051,0.89182,0.778941,651.8476,0.0,20,False,0,2,2,1
ucc,gather,8,8,0.091162,0.130358,0.098568,0.0837,0.0,20,False,0,2,2,1
ucc,gather,64,64,0.089112,0.164048,0.092092,0.6849,0.0,20,False,0,2,2,1
ucc,gather,512,512,0.203655,0.205829,0.174673,2.3976,0.0,20,False,0,2,2,1
ucc,gather,4096,4096,0.173427,0.209779,0.170681,22.5238,0.0,20,False,0,2,2,1
ucc,gather,32768,32768,0.183821,0.224558,0.17984,170.0019,0.0,20,False,0,2,2,1
ucc,gather,262144,262144,0.135982,0.163192,0.138319,1838.4719,0.0,20,False,0,2,2,1
ucc,gather,1048576,1048576,0.386616,0.449486,0.389157,2586.5425,0.0,20,False,0,2,2,1
ucc,allgather,8,8,0.079563,0.110548,0.080355,0.0959,0.0,20,False,0,2,2,1
ucc,allgather,64,64,0.060694,0.123937,0.064469,1.0056,0.0,20,False,0,2,2,1
ucc,allgather,512,512,0.06038,0.069729,0.059226,8.0867,0.0,20,False,0,2,2,1
ucc,allgather,4096,4096,0.061364,0.074783,0.063826,63.6565,0.0,20,False,0,2,2,1
ucc,allgather,32768,32768,0.076901,0.09547,0.076346,406.3666,0.0,20,False,0,2,2,1
ucc,allgather,262144,262144,0.227979,0.308214,0.236471,1096.5922,0.0,20,False,0,2,2,1
ucc,allgather,1048576,1048576,0.682915,0.868646,0.707928,1464.31,0.0,20,False,0,2,2,1
ucc,reduce,8,8,0.087072,0.09947,0.077538,0.0876,0.0,20,False,0,2,2,1
ucc,broadcast,8,8,0.020622,0.023835,0.020429,0.37,0.0,20,False,0,2,2,1
ucc,broadcast,64,64,0.018032,0.031814,0.018641,3.3849,0.0,20,False,0,2,2,1
ucc,broadcast,512,512,0.017164,0.022194,0.017799,28.448,0.0,20,False,0,2,2,1
ucc,broadcast,4096,4096,0.018527,0.022629,0.018807,210.8466,0.0,20,False,0,2,2,1
ucc,broadcast,32768,32768,0.02081,0.032225,0.021775,1501.718,0.0,20,False,0,2,2,1
ucc,broadcast,262144,262144,0.04454,0.050549,0.04493,5612.8692,0.0,20,False,0,2,2,1
ucc,broadcast,1048576,1048576,0.459838,0.630244,0.471346,2174.6789,0.0,20,False,0,2,2,1
ucc,allreduce,8,8,0.061183,0.077967,0.060531,0.1247,0.0,20,False,0,2,2,1
ucc,barrier,0,0,0.038677,0.080082,0.034327,0.0,0.038677,20,False,0,2,2,1
