scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,4,9100000,36400000,0,5308.47704410553,40437898,6.428718566894531,21233.90817642212,2670.1977252960205,775.8915424346924
w,4,9100000,36400000,1,4762.434244155884,40437898,5.362749099731445,21233.90817642212,2670.1977252960205,294.3553924560547
w,4,9100000,36400000,2,4603.497326374054,40437898,5.4950714111328125,21233.90817642212,2670.1977252960205,147.18961715698242
w,4,9100000,36400000,3,4514.704763889313,40437898,5.538463592529297,21233.90817642212,2670.1977252960205,49.726247787475586
w,4,9100000,36400000,4,4481.944561004639,40437898,7.271051406860352,21233.90817642212,2670.1977252960205,71.37155532836914
w,4,9100000,36400000,5,4571.956694126129,40437898,5.055904388427734,21233.90817642212,2670.1977252960205,26.286602020263672
w,4,9100000,36400000,6,4495.525479316711,40437898,5.126476287841797,21233.90817642212,2670.1977252960205,43.22075843811035
w,4,9100000,36400000,7,4492.710053920746,40437898,9.57632064819336,21233.90817642212,2670.1977252960205,32.286882400512695
w,4,9100000,36400000,8,4479.162335395813,40437898,5.38182258605957,21233.90817642212,2670.1977252960205,8.509635925292969
w,4,9100000,36400000,9,4638.921439647675,40437898,5.4988861083984375,21233.90817642212,2670.1977252960205,168.36047172546387
