scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,2,9100000,18200000,0,4779.134392738342,20222454,3.456592559814453,9558.268785476685,2007.1094036102295,611.7122173309326
w,2,9100000,18200000,1,4409.472584724426,20222454,2.5968551635742188,9558.268785476685,2007.1094036102295,11.574983596801758
w,2,9100000,18200000,2,4278.153777122498,20222454,3.545522689819336,9558.268785476685,2007.1094036102295,0.6592273712158203
w,2,9100000,18200000,3,4246.06192111969,20222454,2.636432647705078,9558.268785476685,2007.1094036102295,0.5662441253662109
w,2,9100000,18200000,4,4268.906354904175,20222454,3.803253173828125,9558.268785476685,2007.1094036102295,0.5960464477539062
w,2,9100000,18200000,5,4237.24353313446,20222454,3.170013427734375,9558.268785476685,2007.1094036102295,0.6940364837646484
w,2,9100000,18200000,6,4258.208513259888,20222454,2.9845237731933594,9558.268785476685,2007.1094036102295,0.6959438323974609
w,2,9100000,18200000,7,4250.928282737732,20222454,3.07464599609375,9558.268785476685,2007.1094036102295,0.7059574127197266
w,2,9100000,18200000,8,4332.003235816956,20222454,3.749370574951172,9558.268785476685,2007.1094036102295,0.7014274597167969
w,2,9100000,18200000,9,4279.740333557129,20222454,4.682302474975586,9558.268785476685,2007.1094036102295,0.7729530334472656
