scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,8,9100000,72800000,0,5367.483854293823,80888085,9.500503540039062,42939.870834350586,2349.212884902954,853.1498908996582
w,8,9100000,72800000,1,5243.137985467911,80888085,8.436441421508789,42939.870834350586,2349.212884902954,334.51175689697266
w,8,9100000,72800000,2,5315.000265836716,80888085,7.725954055786133,42939.870834350586,2349.212884902954,329.0278911590576
w,8,9100000,72800000,3,5027.496784925461,80888085,7.266521453857422,42939.870834350586,2349.212884902954,19.87600326538086
w,8,9100000,72800000,4,5097.59446978569,80888085,9.0789794921875,42939.870834350586,2349.212884902954,123.15750122070312
w,8,9100000,72800000,5,4997.8704154491425,80888085,8.178234100341797,42939.870834350586,2349.212884902954,74.6767520904541
w,8,9100000,72800000,6,5014.25713300705,80888085,6.472110748291016,42939.870834350586,2349.212884902954,100.64172744750977
w,8,9100000,72800000,7,4954.672485589981,80888085,7.647275924682617,42939.870834350586,2349.212884902954,71.70939445495605
w,8,9100000,72800000,8,4979.347795248032,80888085,9.055852890014648,42939.870834350586,2349.212884902954,65.29951095581055
w,8,9100000,72800000,9,5072.442561388016,80888085,18.187761306762695,42939.870834350586,2349.212884902954,102.42915153503418
