scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,64,9100000,582400000,0,6480.249892920256,647102085,22.727012634277344,414735.99314689636,2825.9434700012207,1907.6051712036133
w,64,9100000,582400000,1,6723.098266869783,647102085,29.32000160217285,430278.28907966614,2825.9434700012207,513.4403705596924
w,64,9100000,582400000,2,6688.232127577066,647102085,31.656503677368164,430278.28907966614,2825.9434700012207,277.263879776001
w,64,9100000,582400000,3,6479.036003351212,647102085,28.462648391723633,430278.28907966614,2825.9434700012207,327.5787830352783
w,64,9100000,582400000,4,6489.158917218447,647102085,31.221866607666016,430278.28907966614,2825.9434700012207,258.7473392486572
w,64,9100000,582400000,5,6779.937233775854,647102085,32.773733139038086,433915.98296165466,2825.9434700012207,363.7380599975586
w,64,9100000,582400000,6,7040.600202977657,647102085,35.23683547973633,450598.41299057007,2825.9434700012207,145.0643539428711
w,64,9100000,582400000,7,6091.998152434826,647102085,39.29853439331055,450598.41299057007,2825.9434700012207,5.597591400146484
w,64,9100000,582400000,8,6265.932179987431,647102085,34.35230255126953,450598.41299057007,2825.9434700012207,153.97381782531738
w,64,9100000,582400000,9,6105.14310747385,647102085,36.804914474487305,450598.41299057007,2825.9434700012207,63.81869316101074
