scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,32,50000000,1600000000,0,2892.562784254551,1000,14.842033386230469,92562.00909614563,31836.467027664185,36361.10544204712,2094.1293239593506,2886.974334716797,36375.93913078308,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,1,2669.4553419947624,1000,24.373769760131836,92562.00909614563,31836.467027664185,6.148338317871094,2094.1293239593506,2666.316509246826,30.511140823364258,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,2,2639.522060751915,1000,16.39413833618164,92562.00909614563,31836.467027664185,9.921073913574219,2094.1293239593506,2634.0227127075195,26.30162239074707,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,3,2680.0630018115044,1000,16.02315902709961,92562.00909614563,31836.467027664185,8.445501327514648,2094.1293239593506,2675.720691680908,24.456501007080078,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,4,2677.404001355171,1000,18.47529411315918,92562.00909614563,31836.467027664185,5.92803955078125,2094.1293239593506,2673.8955974578857,24.39117431640625,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,5,2711.719051003456,1000,24.382352828979492,92562.00909614563,31836.467027664185,5.816459655761719,2094.1293239593506,2709.4850540161133,30.187606811523438,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,6,2659.041166305542,1000,16.160011291503906,92562.00909614563,31836.467027664185,6.550788879394531,2094.1293239593506,2656.5706729888916,22.699832916259766,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,7,2628.3814311027527,1000,16.636133193969727,92562.00909614563,31836.467027664185,5.841732025146484,2094.1293239593506,2626.0414123535156,22.465944290161133,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,8,2692.9879784584045,1000,24.541378021240234,92562.00909614563,31836.467027664185,6.114721298217773,2094.1293239593506,2690.4296875,30.644655227661133,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
w,32,50000000,1600000000,9,2641.4305567741394,1000,33.7224006652832,92562.00909614563,31836.467027664185,7.277250289916992,2094.1293239593506,2634.3295574188232,40.98701477050781,10240,92562.00909614563,925.6200909614563,0.015433432370027304,0.0009000000000000001,0.016333432370027306
