scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,1,50000000,50000000,0,3175.14967918396,1000,1.4145374298095703,3175.14967918396,21.877527236938477,0.051975250244140625,3193.209648132324,3175.1277446746826,1.4634132385253906,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,1,2026.916265487671,1000,0.1289844512939453,3175.14967918396,21.877527236938477,0.025987625122070312,3193.209648132324,2026.893138885498,0.152587890625,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,2,1995.703935623169,1000,0.11801719665527344,3175.14967918396,21.877527236938477,0.01811981201171875,3193.209648132324,1995.6839084625244,0.1342296600341797,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,3,1937.3748302459717,1000,0.12087821960449219,3175.14967918396,21.877527236938477,0.019788742065429688,3193.209648132324,1937.3528957366943,0.1392364501953125,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,4,1929.4958114624023,1000,0.12135505676269531,3175.14967918396,21.877527236938477,0.023603439331054688,3193.209648132324,1929.4712543487549,0.14328956604003906,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,5,1928.0552864074707,1000,0.11920928955078125,3175.14967918396,21.877527236938477,0.016927719116210938,3193.209648132324,1928.0369281768799,0.13375282287597656,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,6,1929.657220840454,1000,0.11396408081054688,3175.14967918396,21.877527236938477,0.015020370483398438,3193.209648132324,1929.640531539917,0.1270771026611328,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,7,1937.901496887207,1000,0.11968612670898438,3175.14967918396,21.877527236938477,0.017404556274414062,3193.209648132324,1937.8843307495117,0.13494491577148438,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,8,1938.7266635894775,1000,0.13828277587890625,3175.14967918396,21.877527236938477,0.014781951904296875,3193.209648132324,1938.7099742889404,0.15115737915039062,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
w,1,50000000,50000000,9,1934.1726303100586,1000,0.11944770812988281,3175.14967918396,21.877527236938477,0.015497207641601562,3193.209648132324,1934.1557025909424,0.133514404296875,10240,3175.14967918396,31.7514967918396,0.000529392671580553,0.000125,0.0006543926715805531
