scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,1,50000000,50000000,0,1955.9235572814941,1000,0.3151893615722656,1955.9235572814941,4.7760009765625,0.03314018249511719,1495.5124855041504,1955.9040069580078,0.3466606140136719,10240,1955.9235572814941,19.55923557281494,0.0003261879115214348,0.000125,0.0004511879115214348
w,1,50000000,50000000,1,1953.1242847442627,1000,0.12278556823730469,1955.9235572814941,4.7760009765625,0.019550323486328125,1495.5124855041504,1953.10378074646,0.14090538024902344,10240,1955.9235572814941,19.55923557281494,0.0003261879115214348,0.000125,0.0004511879115214348
w,1,50000000,50000000,2,1953.162431716919,1000,0.12159347534179688,1955.9235572814941,4.7760009765625,0.0171661376953125,1495.5124855041504,1953.1428813934326,0.1373291015625,10240,1955.9235572814941,19.55923557281494,0.0003261879115214348,0.000125,0.0004511879115214348
w,1,50000000,50000000,3,1958.4722518920898,1000,0.12564659118652344,1958.4722518920898,4.7760009765625,0.0209808349609375,1495.5124855041504,1958.4496021270752,0.1442432403564453,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
w,1,50000000,50000000,4,1948.1379985809326,1000,0.12564659118652344,1958.4722518920898,4.7760009765625,0.016450881958007812,1495.5124855041504,1948.1189250946045,0.13899803161621094,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
w,1,50000000,50000000,5,1931.8666458129883,1000,0.12135505676269531,1958.4722518920898,4.7760009765625,0.01430511474609375,1495.5124855041504,1931.849718093872,0.133514404296875,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
w,1,50000000,50000000,6,1926.311731338501,1000,0.11682510375976562,1958.4722518920898,4.7760009765625,0.014781951904296875,1495.5124855041504,1926.2950420379639,0.12969970703125,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
w,1,50000000,50000000,7,1939.4688606262207,1000,0.12445449829101562,1958.4722518920898,4.7760009765625,0.017404556274414062,1495.5124855041504,1939.4512176513672,0.1399517059326172,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
w,1,50000000,50000000,8,1946.181297302246,1000,0.12564659118652344,1958.4722518920898,4.7760009765625,0.016450881958007812,1495.5124855041504,1946.1634159088135,0.1404285430908203,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
w,1,50000000,50000000,9,1948.1546878814697,1000,0.13518333435058594,1958.4722518920898,4.7760009765625,0.017404556274414062,1495.5124855041504,1948.134183883667,0.1506805419921875,10240,1958.4722518920898,19.5847225189209,0.00032661269480609894,0.000125,0.00045161269480609894
