scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,16,50000000,800000000,0,4102.8139144182205,1000,14.183759689331055,65645.02263069153,15559.817790985107,20354.17079925537,1687.4980926513672,4112.47444152832,20368.345499038696,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,1,2629.3665915727615,1000,11.988162994384766,65645.02263069153,15559.817790985107,4.229307174682617,1687.4980926513672,2628.1344890594482,16.208887100219727,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,2,2693.257972598076,1000,11.79647445678711,65645.02263069153,15559.817790985107,5.170106887817383,1687.4980926513672,2692.1887397766113,16.958236694335938,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,3,2638.342395424843,1000,12.257099151611328,65645.02263069153,15559.817790985107,5.138158798217773,1687.4980926513672,2637.418031692505,17.38762855529785,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,4,2664.474382996559,1000,11.265277862548828,65645.02263069153,15559.817790985107,9.418725967407227,1687.4980926513672,2662.7914905548096,20.674467086791992,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,5,2690.391421318054,1000,13.753652572631836,65645.02263069153,15559.817790985107,6.003618240356445,1687.4980926513672,2687.828302383423,19.748449325561523,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,6,2659.4547629356384,1000,17.67587661743164,65645.02263069153,15559.817790985107,18.179655075073242,1687.4980926513672,2657.9296588897705,35.84480285644531,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,7,2790.2320325374603,1000,17.331361770629883,65645.02263069153,15559.817790985107,6.70170783996582,1687.4980926513672,2788.7120246887207,24.017810821533203,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,8,2638.313204050064,1000,18.60809326171875,65645.02263069153,15559.817790985107,3.4623146057128906,1687.4980926513672,2636.9707584381104,22.060871124267578,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
w,16,50000000,800000000,9,2668.959006667137,1000,19.829988479614258,65645.02263069153,15559.817790985107,4.601716995239258,1687.4980926513672,2667.285442352295,24.42026138305664,10240,65645.02263069153,656.4502263069153,0.010944058986789466,0.0005,0.011444058986789466
