scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,2,50000000,100000000,0,3974.6851921081543,1000,3.3261775970458984,7949.370384216309,7555.756568908691,1051.3057708740234,3236.462354660034,3974.592447280884,1054.6271800994873,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,1,2558.170795440674,1000,2.1276473999023438,7949.370384216309,7555.756568908691,0.4477500915527344,3236.462354660034,2558.056354522705,2.5718212127685547,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,2,2543.364644050598,1000,2.2885799407958984,7949.370384216309,7555.756568908691,0.41103363037109375,3236.462354660034,2543.6553955078125,2.695322036743164,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,3,2547.3663806915283,1000,2.1054744720458984,7949.370384216309,7555.756568908691,0.6802082061767578,3236.462354660034,2547.2705364227295,2.7811527252197266,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,4,2551.5931844711304,1000,2.3412704467773438,7949.370384216309,7555.756568908691,0.48089027404785156,3236.462354660034,2551.482677459717,2.817869186401367,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,5,2545.4955101013184,1000,2.0809173583984375,7949.370384216309,7555.756568908691,0.4010200500488281,3236.462354660034,2545.3999042510986,2.4781227111816406,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,6,2549.3602752685547,1000,1.802682876586914,7949.370384216309,7555.756568908691,0.5443096160888672,3236.462354660034,2549.321174621582,2.343893051147461,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,7,2542.0271158218384,1000,2.5022029876708984,7949.370384216309,7555.756568908691,0.396728515625,3236.462354660034,2541.931390762329,2.892732620239258,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,8,2533.8107347488403,1000,3.2460689544677734,7949.370384216309,7555.756568908691,0.44798851013183594,3236.462354660034,2533.729076385498,3.6895275115966797,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
w,2,50000000,100000000,9,2534.2613458633423,1000,2.1409988403320312,7949.370384216309,7555.756568908691,0.4658699035644531,3236.462354660034,2534.7118377685547,2.6040077209472656,10240,7949.370384216309,79.49370384216309,0.0013252977138261796,0.00015000000000000001,0.0014752977138261796
