scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,8,50000000,400000000,0,3880.218058824539,1000,15.568017959594727,31041.744470596313,7767.244577407837,10788.96188735962,1647.104024887085,3874.528408050537,10804.516792297363,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,1,2623.25781583786,1000,13.310909271240234,31041.744470596313,7767.244577407837,4.966259002685547,1647.104024887085,2621.912717819214,18.26190948486328,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,2,2615.328699350357,1000,13.652801513671875,31041.744470596313,7767.244577407837,4.724025726318359,1647.104024887085,2613.842487335205,18.36538314819336,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,3,2600.214034318924,1000,12.994050979614258,31041.744470596313,7767.244577407837,4.663944244384766,1647.104024887085,2598.921060562134,17.645597457885742,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,4,2637.139767408371,1000,18.601179122924805,31041.744470596313,7767.244577407837,4.487752914428711,1647.104024887085,2635.0812911987305,23.077011108398438,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,5,2611.10982298851,1000,14.007806777954102,31041.744470596313,7767.244577407837,7.143497467041016,1647.104024887085,2609.467029571533,21.136999130249023,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,6,2595.8712995052338,1000,13.024330139160156,31041.744470596313,7767.244577407837,4.350185394287109,1647.104024887085,2594.496011734009,17.363309860229492,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,7,2633.3682537078857,1000,13.777017593383789,31041.744470596313,7767.244577407837,4.39143180847168,1647.104024887085,2632.1163177490234,18.162250518798828,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,8,2613.508015871048,1000,13.779640197753906,31041.744470596313,7767.244577407837,7.984161376953125,1647.104024887085,2612.0543479919434,21.75307273864746,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
w,8,50000000,400000000,9,2626.8350481987,1000,12.950420379638672,31041.744470596313,7767.244577407837,4.750251770019531,1647.104024887085,2626.206159591675,17.693281173706055,10240,31041.744470596313,310.41744470596313,0.005175234425680876,0.00030000000000000003,0.005475234425680876
