scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t,data_gen_t,compute_t,comm_t,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
w,1,50000000,50000000,0,1953.9105892181396,1000,0.24771690368652344,1953.9105892181396,44.21257972717285,0.030994415283203125,1488.7964725494385,1953.890085220337,0.2760887145996094,10240,1953.9105892181396,19.539105892181396,0.0003258524161732197,0.000125,0.0004508524161732197
w,1,50000000,50000000,1,2180.8953285217285,1000,0.12683868408203125,2180.8953285217285,44.21257972717285,0.020503997802734375,1488.7964725494385,2180.8736324310303,0.14519691467285156,10240,2180.8953285217285,21.808953285217285,0.0003636832817187309,0.000125,0.000488683281718731
w,1,50000000,50000000,2,1962.7459049224854,1000,0.13899803161621094,2180.8953285217285,44.21257972717285,0.019550323486328125,1488.7964725494385,1962.724208831787,0.15687942504882812,10240,2180.8953285217285,21.808953285217285,0.0003636832817187309,0.000125,0.000488683281718731
w,1,50000000,50000000,3,2523.8287448883057,1000,0.14400482177734375,2523.8287448883057,44.21257972717285,0.0209808349609375,1488.7964725494385,2523.80633354187,0.16355514526367188,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
w,1,50000000,50000000,4,1971.4455604553223,1000,0.1418590545654297,2523.8287448883057,44.21257972717285,0.019073486328125,1488.7964725494385,1971.4245796203613,0.15807151794433594,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
w,1,50000000,50000000,5,1975.2240180969238,1000,0.12111663818359375,2523.8287448883057,44.21257972717285,0.017642974853515625,1488.7964725494385,1975.2047061920166,0.13709068298339844,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
w,1,50000000,50000000,6,1958.1968784332275,1000,0.12683868408203125,2523.8287448883057,44.21257972717285,0.017404556274414062,1488.7964725494385,1958.1773281097412,0.14281272888183594,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
w,1,50000000,50000000,7,1966.8505191802979,1000,0.13113021850585938,2523.8287448883057,44.21257972717285,0.019311904907226562,1488.7964725494385,1966.8307304382324,0.1480579376220703,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
w,1,50000000,50000000,8,2141.141653060913,1000,0.12230873107910156,2523.8287448883057,44.21257972717285,0.017404556274414062,1488.7964725494385,2141.1221027374268,0.13828277587890625,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
w,1,50000000,50000000,9,1933.380126953125,1000,0.11706352233886719,2523.8287448883057,44.21257972717285,0.015735626220703125,1488.7964725494385,1933.3627223968506,0.13136863708496094,10240,2523.8287448883057,25.238287448883057,0.00042083896542429925,0.000125,0.0005458389654242992
